id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
88469,24058,-8973,28412,-16129,9983,-18688,-9003,14087,25151,76,1,19488,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,7356.81066784729,-20641.352456016022,-31406.30100129542
88470,-32259,3057,16123,-12289,17408,-11520,-10539,24071,26943,76,1,19514,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,771.718052922155,-22389.421730506885,-28426.355813229035
88471,-13830,23028,-20995,2048,15617,-32768,-14379,27143,15935,76,1,19540,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,18468.022086421774,28549.547474749845,-2490.624058833908
88472,2297,5364,-29186,7936,11009,23808,-16427,27911,2111,76,1,19565,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,-7002.003857158246,-28770.966330573217,-3012.430810718035
88473,-30979,4340,-27140,-14081,19969,29952,-20523,28935,-10946,76,1,19591,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,-25189.64939642627,24189.78132914981,-22258.699053022767
88474,2815,14064,-22021,3584,30210,-7169,-26923,26119,-28866,76,1,19616,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,-13062.666208453637,-17814.866107393653,-14235.240043714064
88475,14837,-24082,12804,-1535,15365,7935,-26923,7175,-451,76,1,19642,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,-14362.094212555763,6050.94652771479,-26854.01282766523
88476,6142,7924,-4346,-15098,-16375,-26370,1494,-28410,-6852,76,1,19668,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,2721.587026786464,10427.243088065848,-1807.545749908038
88477,7927,17901,-15350,16141,-1775,-4866,9175,-13563,-14022,76,1,19693,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,24474.07604213178,-803.3626492854983,4390.88149893439
88478,29695,8947,20496,20500,18201,-9729,5849,-1020,21559,76,1,19719,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,-27646.14621701972,16479.04303013598,18602.676962149642
88479,8182,6893,-13556,2842,23576,25089,1756,-19196,29491,76,1,19744,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,4854.819915216428,7888.239775516387,14574.982189861472
88480,-13063,2289,20490,8221,2327,-23550,-25121,12293,-7633,76,1,19770,2020-11-02 15:49:57,2020-11-02 15:50:26,1,D7:F2:3B:06:4D:C8,76,76,-17099.358062214946,-4838.883122330153,16730.772665618082
