id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
58952,28403,29434,-8717,-32256,15616,8958,-11328,10510,-31198,51,1,23285,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-10899.202549175043,-6639.427103920652,-39827.15462500152
58953,9973,22266,29684,-20992,-29952,27390,5569,782,-13278,51,1,23311,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,16096.184104815977,-18334.348700291197,29684.0
58954,2035,27898,9204,-17664,-14080,-14594,20673,-9971,-478,51,1,23336,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,5454.064389670104,-28917.679224342242,-1083.63043117908
58955,23797,-2565,500,-17152,-16896,-13826,-31039,-20979,9763,51,1,23362,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-11536.472343246482,-20201.02869890238,5652.847015410145
58956,-11019,-8451,12020,31488,25600,-28930,-17727,-28915,23331,51,1,23388,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,16369.70163701833,3558.4252434356868,7529.185885730212
58957,-21259,-24067,-13,12544,5888,-32002,-5439,31245,-25309,51,1,23413,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,22147.533081498368,11176.872940876658,-20389.458763474682
58958,-10508,24058,8692,8960,9984,-5378,3522,27917,-11229,51,1,23439,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,20400.99106456551,12754.263461397752,-13633.950973242223
58959,18163,14072,6389,19968,8960,19711,9922,24333,-3037,51,1,23464,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-23446.03915840993,2226.9759262388125,3749.519970110985
58960,-31754,11260,2036,5121,29952,-16130,23490,18701,6436,51,1,23490,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,21130.51029976429,22138.595173565533,14234.941173483512
58961,-26891,-2573,-26125,-23295,-4353,-31748,-11582,7693,-32476,51,1,23515,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,20784.945972434303,-9706.828636180719,29766.17768123427
58962,-24580,3574,-18189,12033,10747,12025,-22077,5133,-25563,51,1,23541,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,20686.888633997154,-14611.668536283634,17502.610611859538
58963,-5625,27885,21482,-25601,-4106,-30989,2757,27661,-6361,51,1,23567,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,16666.93678385589,25652.780194020517,-18298.58629949921
58964,5888,6391,-17439,-8456,3832,-11798,32198,-3060,-30421,51,1,23592,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,15967.56768594262,1416.8009816528956,-11075.26989166532
58965,-14855,27381,223,-24595,6133,13544,-22330,9228,-5329,51,1,23618,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-11463.41062067374,-27075.514787619446,10293.0379833762
58966,-3595,-13317,31714,19684,-32528,31722,16325,4876,-28876,51,1,23643,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,21318.980667739066,-10055.422417423333,-25306.794607293676
58967,5869,-32010,-29725,28383,-14867,10476,-3134,-500,12601,51,1,23669,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,26664.24484899489,18657.526835913955,-29725.0
58968,7145,32505,18661,-32550,22761,7918,14528,-3314,-12739,51,1,23694,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-30702.62350658937,6193.572619715277,21790.996742162562
58969,29408,17138,-24085,-18475,-9758,29937,1981,22802,15682,51,1,23720,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-2053.534177320377,-36695.5250299832,19693.912083597155
58970,-1829,-28689,5878,-41,-21284,-10762,10054,19991,-14011,51,1,23746,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-18114.62057196544,9552.689288050871,21013.364673456857
58971,-23331,30443,-23555,-26141,10206,31996,-5567,-17380,6330,51,1,23797,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-11341.251553631297,38681.430116480624,20026.80234937873
58972,-29216,8676,24829,12528,3295,-32001,561,26657,-11720,51,-1,23799,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,7761.639118968583,-3888.9194367070086,-38340.05916533905
58973,4322,-6172,-25094,18426,31712,17411,-24313,-2018,-16624,51,-1,23822,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,19138.432403828327,-13511.96840423905,11731.548020910945
58974,-18969,-13596,-4362,14850,20197,3337,-6139,-23526,9231,51,-1,23848,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,19683.611896700477,10265.996722085763,8418.191908135372
58975,16109,15075,-29192,23559,-14103,16908,-27129,-9962,10768,51,-1,23874,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-19458.25673822585,-7652.48927636219,30029.052975151415
58976,23023,29667,-32519,-2295,-280,-24054,13577,11027,-28400,51,-1,23899,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-43446.53612973564,23953.162905014637,2513.814665683698
58977,23281,-31517,-27143,26126,-21270,-4854,-8950,-29681,25104,51,-1,23925,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-41920.18255796902,12458.556453580459,-18961.839689215245
58978,32248,27620,5625,-19181,17646,13,28173,12812,24848,51,-1,23950,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,12939.57767637718,36088.97370510861,-19094.28803252377
58979,9216,19428,29432,12824,-12813,-24563,-8688,16393,-25584,51,-1,23976,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-23915.35696393659,-26258.90446862723,-8194.516544311738
58980,-7932,-5916,9976,-10470,9720,-7415,-13036,1543,-17136,51,-1,24002,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,13787.872869480483,2413.094173499924,1227.92273570644
58981,30214,-27677,31475,1818,-24329,24322,-21992,-19195,9744,51,-1,24027,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-40877.18747776848,-4729.190664649129,31245.288437855124
58982,-25594,-3869,-6675,-31464,7159,-25350,8220,-30715,-17394,51,-1,24054,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,14199.487249794227,-1537.9484716099087,22596.16999275771
58983,17670,-14617,12007,-24550,-21256,13301,-19169,-29434,12045,51,-1,24078,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-12864.449939010101,-10735.482383050043,-19730.914417986947
58984,-16894,-15634,13279,-31976,-3845,-1550,-28381,26120,15884,51,-1,24104,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-11209.415476756954,24085.749873799366,621.8445836505489
58985,-5635,26094,-5403,20755,-7426,-10766,-730,32266,11532,51,-1,24130,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-25218.107796242384,-7601.258002368105,-6936.165075784596
58986,-29959,-19,-3356,16912,-24063,28400,17194,-23284,1037,51,-1,24155,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,22094.891863100213,492.40860448432284,20503.123306563262
58987,11760,12016,1509,13586,22017,-10000,-6867,-10482,-26866,51,-1,24181,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-15140.458088149473,5654.89223767886,4873.157052797348
58988,-9226,-32274,-30494,30486,-9728,-17936,26162,-19696,32272,51,1,24206,2020-11-02 15:15:53,2020-11-02 15:16:23,1,D7:F2:3B:06:4D:C8,51,51,-1085.5810612681162,-3318.2111985286156,-45215.320149274354
