id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
86128,-27131,23019,24059,-19713,-14593,-18689,-29227,-16136,24086,74,1,28532,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,-2722.5493000665138,22153.82619954424,-36696.004047158785
86129,-10496,18411,25595,-28161,7168,-9985,-32555,-17416,24854,74,1,28557,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,-19116.066983807927,7426.179900917405,-26146.946229909507
86130,20733,19442,9980,-22273,22272,-3585,31189,-18952,21782,74,1,28583,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,15982.183707289447,-17515.718981756705,18580.055045628353
86131,25353,26866,-7939,-7425,12800,-2049,30933,-18440,18710,74,1,28608,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,20933.137867670797,-2991.99544731889,31311.914477660255
86132,-30466,-21,26107,-7169,-9985,-11265,29909,-18696,18966,74,1,28634,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,-32353.8926947833,-20669.75012956954,-11650.75547231199
86133,5640,-29709,-4355,3072,-6913,-22529,30677,-20488,20758,74,1,28661,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,11113.778802207024,11146.608249896259,-26184.677795591804
86134,-3076,17389,8699,10240,-769,-17921,31701,-22280,22294,74,1,28685,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,-6872.858873232144,-12428.767037105943,13630.893545398369
86135,17673,-27664,-29699,8704,2048,-5633,-31019,-22280,22038,74,1,28711,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,9526.38808842836,-22198.375617846476,37096.39437893727
86136,21501,-14350,-27909,-5889,18944,1024,-29995,-23304,19990,74,1,28736,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,26952.29244883865,-26763.40784275831,-2102.7872917767336
86137,-31995,6635,30716,-5633,-29696,4608,-28971,-20744,14870,74,1,28762,2020-11-02 15:47:58,2020-11-02 15:48:27,0,D7:F2:3B:06:4D:C8,74,74,12775.305659895814,38341.4349342101,-19439.697489466416
