id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
11,10988,29441,31991,31741,-22019,-23296,6213,17940,-14570,1,1,4835,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-7956.696908259812,9077.21441440079,-43188.28381384334
12,-13331,-14083,-30219,-7170,20224,-2560,-20412,28692,-27882,1,1,4860,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,15144.997476830653,-32340.758806810954,-3733.4678552885016
13,21235,-19458,-4621,-8707,7171,2,12612,5140,15638,1,1,4886,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-20020.55313693478,14190.637480616462,-15770.094799489769
14,-9228,-24066,-23306,21755,-17919,-7422,12099,-23277,-20715,1,1,4911,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,7561.411459525809,-30444.68443481034,14948.050789469798
15,6127,-25090,28923,18939,-2561,-7934,-6591,31507,277,1,1,4937,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-33492.56377252904,10781.680439367165,16296.98428686863
16,11499,-7678,-4873,22270,24576,-8191,833,27155,29716,1,1,4962,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-8448.578548787758,1493.138946734091,11887.677258014246
17,30700,32264,5365,15106,-8445,-20992,2113,4627,21012,1,1,4988,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-34945.86558567723,-27608.733662878847,5365.0
18,-27406,15879,-26384,-24062,16390,-28160,-27583,14610,30996,1,1,5014,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,19977.471477095736,-33732.42136466212,12742.500353490774
19,-27924,12033,-24330,-5635,32514,29953,-30399,-26863,28692,1,1,5039,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,31818.412268314147,-13281.690045997007,18101.853917366025
20,-32286,-6144,-11519,12283,2041,15363,22336,-7151,-17133,1,1,5065,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,17957.96960837958,20716.39029023828,-21474.73850567304
21,-3097,27392,-20483,-1532,-4363,7425,-31425,32275,-31982,1,1,5090,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-32099.373388315078,-11877.324557362632,2832.9757211455562
22,10480,12788,-784,-18166,-32261,-3590,13121,-30188,-13550,1,1,5116,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-10198.30442369175,-11208.772956239793,-6658.528042831746
23,22761,14321,-13074,14855,9209,1526,14148,-20715,-15340,1,1,5142,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,15852.167467812937,20391.40666398757,-15065.953631824848
24,22510,-3841,-24849,-7423,-28934,-30988,-6470,-27370,-4329,1,1,5167,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-22428.273199148967,-22985.013658330943,-10372.458263626611
25,32493,7685,-12301,-30211,-31236,27894,-31299,791,9499,1,1,5193,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,5795.920850017403,34893.00419171249,3880.004507403073
26,-8716,8458,-29190,-32262,9214,-29956,25790,11799,-740,1,1,5218,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,15155.955854076778,-27619.582583302854,2649.1847941186415
27,1017,-12798,-23041,-25605,-13060,-3838,28605,-28905,-10468,1,1,5244,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,5343.122060885213,-25112.30707279391,6044.324124679834
28,-5121,-29692,3581,19456,23547,-31996,2748,18456,-28645,1,1,5269,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,18826.849620969053,23627.237741047225,-2822.487569051615
29,23805,-23039,27383,4612,-7939,-15615,-22853,-11752,-23014,1,1,5295,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-27890.725286266832,-8513.7460837356,31574.13190616129
30,11519,-29438,29942,9477,14083,-18177,3772,-27368,19226,1,1,5321,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-10825.146521173825,31278.666121865394,-28289.005239350296
31,-22022,11266,-26121,12036,28164,-3584,-28996,-5609,4122,1,1,5346,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-22022.0,28243.799159904545,3393.7009318699857
32,-262,-19710,16376,6402,12291,-21244,-581,24343,-5864,1,1,5372,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-23189.04517475225,-364.77971296040596,-10902.350189033186
33,-25092,20227,-9224,32256,-8959,14598,-28486,3607,5399,1,1,5398,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-25092.0,-6240.503302487949,21337.052831439418
34,-31751,-23549,12794,-4097,-24318,29958,-27323,-19434,12565,1,1,5423,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,-19810.78511992658,29565.942474260213,21441.91401299872
35,-32270,22020,-25349,28927,29443,14343,-5053,7702,18963,1,1,5449,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,35270.589915926685,-27270.293487999854,13458.145528299347
36,30438,-31740,-25091,-20738,3074,30984,2882,-29419,15889,1,-1,5474,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,35280.68936587734,-818.5573627203885,-36305.10496765442
37,29663,27391,-769,-14591,-21246,-1015,10304,1045,-6386,1,-1,5500,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,29024.77866671013,-16614.767961673544,22633.239271660495
38,-7456,2810,30458,1542,-4867,-31227,21055,-19436,13,1,-1,5525,2020-11-02 14:15:51,2020-11-02 14:16:20,0,D7:F2:3B:06:4D:C8,1,1,11580.641929468127,-7080.1121209346875,28406.663740334563
