id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
30590,32753,-25600,6907,-2305,-11265,-5377,-3141,-26343,14315,27,1,28377,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,30011.916916840397,-4060.4870160960463,-29302.268618125538
30591,-24591,-24064,1019,3072,-6657,-7681,-1605,-24551,15851,27,1,28400,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,14871.368105753683,25331.210818579628,17944.46731245724
30592,-25871,-19456,-10502,5888,-3073,-8449,700,-23527,17899,27,1,28426,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-6127.151440703736,20526.078460670826,26443.80266242106
30593,-5392,-31233,28666,-7425,-2561,-11009,2492,-22759,20203,27,1,28451,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,3127.8444546096503,31102.860548025714,-29140.043991007173
30594,-25873,27135,-19974,-9473,-24321,-11521,2748,-21991,22507,27,1,28477,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-31977.556912469627,-22851.00845557989,16122.912158564353
30595,22003,-28672,31226,-5377,1536,-1793,2748,-20455,23787,27,1,28503,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-4580.494956293478,38561.48699811306,-27808.44216150425
30596,9459,-21761,28410,-9985,-2817,-1281,1468,-19175,24299,27,1,28528,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-7727.23792848003,24345.081242992233,-26790.832672180368
30597,-7186,5888,-2309,-10497,-24065,-4097,-69,-17127,24555,27,1,28554,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,1129.007764211289,-7700.777527932404,-5573.328263581997
30598,22257,7934,-26630,-2817,7680,-2817,-1093,-16359,24299,27,1,28579,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-3769.0766344558215,-16502.02994058387,31320.223086109596
30599,14835,-24321,10746,5632,15360,-3329,-1093,-16871,24811,27,1,28605,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-7983.945001086242,27964.367611553083,9017.513421423395
30600,-3086,-25858,-9735,15104,8960,1792,-325,-17639,24299,27,1,28630,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-22464.334309367398,13550.098947706736,9202.080609532586
30601,30196,-13829,27129,19712,7422,-3584,-6213,-8679,15083,27,1,28656,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-11545.269310700633,-11674.586122254357,39616.07115070171
30602,24833,31483,-8198,-22526,-17666,-20731,2747,16666,4586,27,-1,28682,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-17788.59469709213,31483.0,-19169.01123434868
30603,-1509,30203,12270,25351,17942,-1269,22341,26904,32230,27,-1,28707,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-28360.463381275815,-15640.960706384285,4011.9390549528916
30604,-7376,-5385,9681,11010,10008,8695,-22715,-237,1510,27,-1,28733,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-7376.0,6697.292392220973,-8824.186116186527
30605,-25320,-2579,-22591,-22541,10501,8399,-16963,15377,-31251,27,-1,28758,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,24687.656449040613,14823.609881939125,18135.245548991614
30606,-15377,-11308,-28446,5349,3074,19653,25793,5902,30968,27,-1,28784,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-9431.781677511342,-17951.766480961247,27609.30067207059
30607,26067,-22066,5878,7897,15351,22220,-32318,-6133,9987,27,-1,28835,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,26481.78945775794,19225.92347057019,11402.912909373585
30608,15032,-31267,-1818,1753,-26894,1251,22465,28939,24842,27,-1,28837,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,19195.596572522598,-25523.65792051487,13673.455875582336
30609,29373,-4645,5108,-3365,31231,21506,-32580,-1525,4876,27,-1,28861,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,29373.0,-6215.7960464559965,-3005.2568124641184
30610,14290,-16679,25842,27620,12532,11014,10820,14861,4619,27,-1,28886,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-6012.5735806010525,-30756.995348980363,-12963.730213200924
30611,-22826,7634,7157,1258,-29211,-26876,-16833,27664,-30455,27,-1,28912,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,3167.680416379111,22451.150366875747,-10790.668606885456
30612,19432,14037,-28182,1519,-25886,-9458,-4551,788,13061,27,1,28938,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-20850.373308136164,11828.01445346441,-28182.0
30613,2528,24534,-4886,23030,13538,24600,13617,-29931,-22276,27,1,28963,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-24632.284227982116,2313.9681557769327,4480.743363098775
30614,-19983,25819,25836,-2821,27877,16162,2601,15379,26099,27,1,28989,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-1251.5202408188434,-40949.15453441725,7418.920811225627
30615,3066,2783,19448,-20990,-31512,13343,-21468,4367,8941,27,1,29014,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,1665.5261807472848,2574.197332012581,-19646.111056316073
30616,16652,-5915,21753,7436,32234,-31975,-18909,4107,-24,27,1,29040,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,16652.0,8925.589152717926,-20700.581930875374
30617,-29949,17640,-20995,5903,5860,7435,3108,-15096,-28700,27,1,29065,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-7964.781336936177,35261.58348281032,-18495.545802695087
30618,8976,-20253,9459,8977,-4378,-13051,6693,-14585,12000,27,1,29091,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,14227.254957605894,14334.868845327832,13127.148112157796
30619,12568,-31514,24303,-13039,-6414,-11521,-19418,-16121,5085,27,1,29117,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,12603.491176517573,34628.26309374539,19589.74308850921
30620,-15594,-13834,-2097,26382,-32768,-23808,20521,-13817,-28964,27,1,29142,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-11607.900690723338,10083.780113261873,-14231.08643715191
30621,7687,-22547,-10246,-4324,26891,9996,18476,-11770,15581,27,1,29170,2020-11-02 14:49:18,2020-11-02 14:49:48,1,D7:F2:3B:06:4D:C8,27,27,-17646.012960634158,-18555.47505458359,4092.708894101498
