id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
32941,29944,-21243,9711,20219,-18699,5887,15422,-32248,15549,29,1,51259,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,5776.996279023291,-12647.045047446747,-35339.6416444763
32942,-16396,13831,-12050,-1799,5876,-17153,10557,6666,-23876,29,1,51285,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-10359.17083246572,-14951.266886310521,16567.289312319805
32943,-15880,-8440,30959,26614,12526,-16641,26939,11276,-31813,29,1,51311,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-33497.023875422004,-11191.159320731482,5880.053192566613
32944,30972,25096,-6161,10480,-24093,9981,11064,24847,838,29,1,51336,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-33707.223132651365,18743.729405468286,11812.181748527082
32945,1795,-21494,2035,-9240,5088,11766,-28110,-31469,28994,29,1,51362,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,7353.390248812007,19241.121227775922,-6712.837831104465
32946,-17666,-13822,3834,-11545,-26643,-25874,-8661,24855,-13762,29,1,51387,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-4347.0450139524355,694.7112054781744,-22326.114126458604
32947,28403,7941,17148,-12566,-21506,30192,-2265,14106,13630,29,1,51413,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-8790.7753428875,125.98773914820595,-32962.860767240236
32948,-26903,-28674,-29437,13805,-26363,27895,27431,-10981,-7360,29,1,51439,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-29442.817275869216,39311.06409916361,-517.1114495225793
32949,13803,31994,262,-9226,-7164,-2053,-30168,-29924,15172,29,1,51464,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-21925.78669710788,26704.06367921854,-4512.244422587069
32950,-9237,-3326,1539,-8448,14336,4094,19753,-4580,31301,29,1,51490,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,329.01406311467383,9729.995469630701,-1992.963599075204
32951,24047,-16127,7163,12803,22526,-25089,22825,9501,3141,29,1,51515,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,5110.457357753781,14954.766374942554,-25295.95017518551
32952,-2830,26890,7931,-28417,17408,-12032,22057,5661,-9404,29,1,51541,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-24871.56247690018,-12606.688463814897,-4056.9134738083035
32953,13809,-3582,-4868,30461,32000,-13824,18729,-6116,7493,29,1,51567,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-1492.0977694609755,5510.930288879628,13950.624380201723
32954,-23565,-15097,-13314,4094,6656,1792,2345,-10724,13893,29,1,51592,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,14363.901472879083,4892.362917921153,-27022.848657326493
32955,8687,24064,9727,-10242,15616,-7425,-10200,-9700,16197,29,1,51618,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-26468.757187691343,6923.397203519997,-791.2383340874326
32956,1777,-14843,-9729,24576,-512,9217,5417,-15844,-29627,29,1,51643,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,16532.97985883982,3563.6604770123704,5664.514100236385
32957,-19474,-29951,-7427,-11775,-2048,-26878,29993,27676,-18107,29,1,51669,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,5134.293990570636,16507.648664188797,-32134.03128768776
32958,10483,-24822,23288,12801,7170,-27389,3626,-7909,5190,29,1,51695,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-13932.187221790584,-24822.0,21403.700432798418
32959,19443,22795,21746,-27396,3330,-253,23082,9499,-2631,29,-1,51720,2020-11-02 15:34:32,2020-11-02 15:35:02,1,DF:DC:EF:28:D6:3E,29,29,-15972.162991873696,1557.6207253801713,-33361.5739592257
