id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
75436,9201,5893,32252,12032,5632,3072,25669,9502,-14624,65,1,52937,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,25567.032655452433,6467.824690394168,-21542.317400162792
75437,-31241,2562,19195,-7425,12032,16896,14661,8222,-25632,65,1,52963,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,28161.515434451,-4272.317146770107,23231.192492693794
75438,-18194,-3581,28669,-13825,-27393,10496,-1724,10014,26080,65,1,52988,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,-12053.207665975333,-8476.939820439147,30799.649904528567
75439,-22800,19201,-27142,1,14336,14336,-10172,11038,12256,65,1,53014,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,27253.832356754723,-29597.674803082384,2532.357226161349
75440,-7948,-12543,755,26624,-11518,-24320,-18108,-11747,-5665,65,1,53039,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,2377.665752207589,12524.021490944586,-7652.657660260077
75441,-31228,9986,32235,9980,13054,2559,-31420,-30691,-1825,65,1,53065,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,9092.541671792516,-28078.27340973049,35255.34928596139
75442,-8689,3316,-13583,22261,8692,-22537,-2375,-19938,23267,65,1,53091,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,-4366.040345521703,-10128.195268484504,12220.876331291664
75443,10503,28147,15606,-14,24305,15343,10184,1568,-23565,65,1,53116,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,-8436.259811828824,6591.802512517128,32116.84159476605
75444,-25078,17647,31477,17907,7920,11755,19674,17950,520,65,1,53142,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,20780.88848708267,-21912.432081208502,31923.724970213912
75445,31227,17647,-29205,-12559,-9489,18411,-1313,-7910,3856,65,1,53167,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,41447.18021665902,17647.0,10497.08559971716
75446,27651,-32027,6117,-30996,-2063,-1300,-21792,28439,-12525,65,1,53193,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,36653.16810677695,1823.6607849133115,21930.429728528306
75447,22786,-13853,-25885,-15386,31473,-24083,19935,13332,-31722,65,-1,53218,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,-13238.116626099487,16473.489664532466,-30569.871384523853
75448,-9216,14290,27111,-31263,28910,-1556,11229,2065,-17895,65,-1,53244,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,6993.95947456215,16241.726670562044,26672.756187295978
75449,17670,-6702,-16660,-12577,12267,24300,-22310,270,-28899,65,-1,53270,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,904.4035222193411,18159.36396694495,17439.061287380653
75450,-31501,-12870,-295,24544,3301,-17431,23256,3595,22818,65,-1,53295,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,30030.10260332731,-12552.605225284335,9932.8729827678
75451,14585,28843,-4630,27351,9684,-27658,-11563,18442,-18135,65,-1,53321,2020-11-02 15:34:30,2020-11-02 15:35:00,4,D7:F2:3B:06:4D:C8,65,65,15401.480405222237,18572.289582788246,21998.687119476253
