id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
22397,-32507,19202,7949,-6657,7680,7424,-16895,249,30250,20,1,32727,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,-9952.518506909037,30955.36074513772,-20768.280393619974
22398,17413,18178,6925,-7681,14592,4608,-17919,1785,31018,20,1,32755,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,-11380.357226025222,-21525.346210823158,-9420.977545470352
22399,6405,17154,5133,1536,10752,14592,-18175,3321,32554,20,1,32778,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,-13773.298394052219,-10753.679092247923,-7502.404103309049
22400,-5628,26882,9741,10240,14080,20480,-17407,4345,-29910,20,1,32803,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,22605.194874303823,-12555.985179431162,-13437.104966050289
22401,-23802,-31998,-25332,15872,6656,20480,-15871,5369,-26582,20,1,32829,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,22912.977170115868,-11661.006263159103,39637.530726980374
22402,-31225,29698,8460,14080,3072,17152,-14079,6393,-24278,20,1,32855,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,31348.25764339192,-29157.122442444444,9782.24834073549
22403,-10493,-27389,28685,256,27136,7168,-13311,8185,-22486,20,1,32880,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,99.34261000470542,-37845.76478449943,15835.965834838755
22404,13572,260,3341,-5633,25344,2816,-13567,10489,-21206,20,1,32906,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,-5490.974037078735,-3742.0999033961275,-12299.388498503899
22405,-20216,15106,7693,-4353,22528,5120,-14591,12025,-20438,20,1,32931,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,7018.293842462792,284.35638946023846,25430.74584011688
22406,-24316,30468,-16884,-8449,6656,1024,-15103,12793,-20182,20,1,32957,2020-11-02 14:40:50,2020-11-02 14:41:20,1,D7:F2:3B:06:4D:C8,20,20,4640.912768555834,28976.64913244755,30715.664891544868
