id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
17699,27892,18413,31242,13043,12525,22543,11067,17144,-6958,16,1,42926,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-4116.298161003184,-23832.777580739326,-38834.51556588199
17700,6645,-12555,-32764,8202,2535,-1262,-19652,7162,-22322,16,1,42952,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-30949.70802208885,-12296.378950421371,12891.019511857205
17701,18683,-21267,6137,527,-4624,-13286,-9409,-16133,5578,16,1,42977,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-27062.341590874694,-6326.501705131668,8161.347363871962
17702,-15367,-10518,12019,-31733,18427,23330,-5054,5884,-2620,16,1,43003,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,1810.814232130404,-10518.0,19424.778037772117
17703,-32244,-8210,-16389,-26610,20222,-1758,-4027,-1797,27071,16,1,43029,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,14862.736424648214,29768.75378599909,-16389.0
17704,6406,13025,4343,-24296,19455,20512,32701,-32004,18362,16,1,43054,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,7779.513825290815,-9047.698012869354,-9336.350213548603
17705,-32500,8682,29166,-9701,-4348,12319,32194,25085,4418,16,1,43080,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,21282.83895350935,30430.740489016825,-24562.03329061129
17706,-8159,-10771,-7698,-14315,7433,28696,-17978,14590,-15555,16,1,43105,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,3836.3071170022436,-14630.708764610838,3614.973685820904
17707,6176,-15375,24305,-6638,-16119,-11762,1226,-21506,-22726,16,1,43131,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,7278.882563118318,16568.000285151556,-23190.210460096085
17708,22309,-27414,-26631,17426,19984,23301,-2356,-3,9016,16,1,43156,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,35121.689719136004,3960.528787010182,-26631.0
17709,15886,14302,19694,18197,29965,-6918,23760,15356,23094,16,1,43182,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,22610.27141548185,17678.52110995261,-4583.814337776403
17710,25873,20444,2541,3602,23037,22260,19155,-23302,11318,16,-1,43208,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,8346.254821036191,-25124.566617299584,-19822.26346195624
17711,25348,9944,27635,-20210,6638,-789,-4652,-9224,7225,16,-1,43233,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-13532.049674492064,-2670.407196848664,36260.8607455766
17712,4615,-3371,-29697,-18416,18408,-22813,-27179,23798,-13507,16,-1,43259,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,29005.082324118524,4075.6055895311893,-7527.835907463005
17713,28421,8161,-4115,-14067,-25115,16094,9685,1267,-17341,16,-1,43284,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-27025.67154409193,-11804.052300323972,4643.900718369848
17714,20980,25063,-18188,24842,-17439,27875,14034,-32016,-14914,16,-1,43310,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-9036.921667963046,-34424.539118671535,-11506.644438503927
17715,17145,-18692,-8983,8200,-13329,-17945,19663,-2578,17349,16,-1,43335,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-19763.733757891678,-17155.24367100837,6255.287406306763
17716,-17140,-24066,-11819,-5640,15606,6883,6859,8941,1227,16,-1,43361,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-31674.769550578043,-3057.5697235781226,30.95647318925421
17717,-8194,25831,-31272,-31001,-12548,22244,10435,-24853,-12335,16,-1,43387,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,32865.25860058557,-24959.301645785203,3037.798457985744
17718,-2571,5859,1777,736,-18185,-19993,2374,-22805,14552,16,-1,43412,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-6282.422729341757,-351.8209562594576,-2122.03620718091
17719,12781,-21,1281,-25626,30956,18931,19007,-31250,31707,16,-1,43438,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,529.235440303383,-2353.0862865101926,-12616.586613540308
17720,15858,-12301,-29196,2556,-7452,-15871,-11971,-2831,28122,16,-1,43463,2020-11-02 14:35:40,2020-11-02 14:36:10,3,D7:F2:3B:06:4D:C8,16,16,-26582.869102073528,2005.4410790562179,23335.09068721308
