id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
99092,26107,5892,31471,-20225,32257,21247,7749,21000,8502,85,1,10226,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,7315.010254171715,-31728.725026837576,-25426.23816361149
99093,25850,11269,-14097,-12545,21760,13823,8005,15368,16950,85,1,10250,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-12552.09263064272,-15709.112873680086,-24281.82475255399
99094,-8965,13826,-28689,-14081,16896,-29441,8005,15368,23350,85,1,10276,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,23782.947328874077,-20825.08946057321,9760.906070192672
99095,-8203,-29444,-32528,-18433,21760,-2305,4933,13832,25398,85,1,10301,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-5181.37783984479,39046.84373412983,20995.391091456513
99096,5880,15621,26607,-17409,8704,3328,2373,10504,25398,85,1,10327,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-4889.038450743785,-29558.976608158155,9427.974061563164
99097,26361,-11011,-4113,-16129,-7937,3328,-188,12808,24886,85,1,10353,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,1281.936938563049,18329.824833449864,-22258.377529833397
99098,-20232,19461,28143,-22785,3584,0,-4284,11784,24118,85,1,10378,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-7502.181784540386,-38459.29049468876,6685.285118590962
99099,-28682,-17412,-16144,-13825,5376,-769,-7100,13320,24374,85,1,10404,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-28726.55542425141,1915.6042557034707,23613.11241223703
99100,18684,-6651,19695,256,8448,7168,-7612,11784,23862,85,1,10429,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,5253.886073498511,-13773.662025616006,-23746.65444922299
99101,5620,16638,12273,3584,14080,12032,-9148,11016,21814,85,1,10455,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,406.8495884614922,-19570.186486578612,-8710.697290854763
99102,31997,-11263,27631,8448,32000,-3585,-6588,7944,22070,85,1,10481,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-39869.30536445066,-11655.546133415364,-13737.615262046482
99103,2039,-20477,-22801,5632,9984,-20993,-6332,4360,24374,85,1,10506,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-24226.168529425384,18229.69744782918,4911.368479811841
99104,-23817,-15108,10992,6144,24320,-17921,-3516,3848,27958,85,1,10532,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,4134.058018996468,27900.012854756376,10992.0
99105,23805,-14587,-19730,4096,24832,-13825,-1468,-1017,30774,85,1,10557,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-7235.250069559099,-26964.97265770809,-19730.0
99106,-519,-30212,14832,2048,-5121,-20481,-1212,-2297,-32458,85,1,10583,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,28823.799511867324,-9067.683645765159,14832.0
99107,-20216,7940,9966,-26880,12284,26878,4677,19464,-23242,85,1,10608,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-20010.117203244252,11020.847447882403,-7013.383138181763
99108,-24041,27651,21738,-4610,-7934,-26374,16453,25096,13623,85,1,10634,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,26966.72796056395,16226.02097201767,-28715.848455453674
99109,22555,-25084,-19990,11260,-10998,-16657,25157,-5882,5177,85,1,10660,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-14782.60111940312,1267.5147045373578,36296.05063389684
99110,18705,9979,13793,29693,6150,-32,838,-32251,9021,85,1,10685,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,1616.0290765926393,20986.10621389026,-14024.126033479723
99111,27901,-32269,-11301,16634,27391,-16422,8122,10245,-15806,85,-1,10711,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-1833.4657151606061,15038.888445490673,-41448.00358033445
99112,-11546,6127,-23842,-1802,27644,-23070,16058,28677,30651,85,-1,10736,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,13200.65974416048,22813.419779734857,-6676.9505968296135
99113,32219,-7181,-24871,7663,28928,14839,-26043,-11515,15806,85,-1,10762,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-11708.513950878205,-30925.930379578913,24793.041245872366
99114,-13341,-9742,24805,25324,10754,-4090,-18110,-24827,1470,85,-1,10813,2020-11-02 16:01:32,2020-11-02 16:02:01,2,D7:F2:3B:06:4D:C8,85,85,-8823.915284725741,13144.988701806546,25249.250703285463
