id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
49455,27902,-27150,-12285,-22526,-31232,25599,23278,-25854,-25789,43,1,34415,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,-8609.719271538834,-2957.6493386924813,-39795.607464324814
49456,29438,3058,25348,-18431,-32513,27903,-24594,-30462,-29629,43,1,34441,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,18803.59260680133,-11108.461415054104,-32272.206340250435
49457,11262,-28431,-2813,-26880,9471,-2,-16658,25090,-30653,43,1,34466,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,-16781.994147791014,-24039.314603124585,-9140.207866099605
49458,-4354,26098,-16893,-5634,17407,12543,-23826,13826,-32445,43,1,34492,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,12555.080797539586,27374.974462582046,-8855.342361548399
49459,-23045,-22798,-25085,-29699,-20738,29439,19438,2050,-29117,43,1,34543,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,-31574.35860899392,-14692.034402114112,21616.70783347332
49460,11263,28401,-5884,16125,-23043,-8705,-8723,-14335,-15549,43,1,34545,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,1155.4053019666762,-22451.939137290283,21509.739504782487
49461,-21246,-1552,29445,14077,-5123,-15105,27629,-30719,-1725,43,1,34569,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,-23356.346092581534,23298.504373922275,15246.968096702894
49462,-12289,-23825,10757,24317,-30212,19456,493,14081,21060,43,1,34594,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,-11384.091528024202,25688.601858618975,6697.864557523191
49463,-27653,5872,-24828,-5636,26107,1281,-28180,-7680,-7612,43,1,34622,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,-4890.0012178989455,35288.561505759164,-12099.739333688114
49464,-15877,-26637,3078,-32260,-29446,23041,3308,-30208,-26043,43,1,34646,2020-11-02 15:52:23,2020-11-02 15:52:53,4,DF:DC:EF:28:D6:3E,43,43,21173.49160194815,16236.445032909814,16097.95291568246
