id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
44754,15630,-18426,-6406,-7680,-2305,512,16938,-29207,19240,39,1,46197,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,7081.578081039748,-14638.730426847713,-18984.46826677588
44755,9484,31495,-14598,-11008,-4609,-6401,31786,-29207,12584,39,1,46223,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,17189.915303658658,-25390.82072633527,-18836.02717390653
44756,12562,-11772,18937,-15104,20223,512,-16854,-27927,2856,39,1,46248,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,-6074.105619350596,22118.245931630896,-11352.63118545066
44757,15632,26116,2297,17664,22527,-20481,-5078,-24599,-4057,39,1,46274,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,-8479.38174961767,26116.0,-13331.756003777251
44758,24331,20744,-25606,6400,-23041,31231,1835,-19735,-8921,39,1,46299,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,6393.330907446268,28436.298306041364,28783.338784055635
44759,8461,18692,-19208,0,-5121,-21505,4395,-15639,-10201,39,1,46325,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,23263.165191638185,-1634.785774488486,15686.913964769603
44760,-31216,-10492,-24840,-14593,14848,-12801,1835,-14103,-7641,39,1,46376,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,10393.831055763005,-35606.19128491159,-18047.54105595946
44761,-26865,-12796,-17672,-19201,-5889,4352,43,-13847,-8409,39,1,46378,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,3955.174778389416,-29842.857675669038,-17074.128476210837
44762,-10998,9733,12794,-29697,24831,28672,4651,-15383,-17625,39,1,46401,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,8359.668775451715,-8639.74576009588,-15324.635727012988
44763,-12534,-14072,28668,-23809,24319,-21504,13355,-19991,-31705,39,1,46427,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,23891.131354245263,9511.544346308101,22709.489883359623
44764,-4589,-21496,-6918,-8193,31743,-16896,25899,-25367,16935,39,1,46453,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,-15811.531933115253,13366.007382299866,-10116.37116679603
44765,2832,260,-19207,0,-20737,-19712,-27349,-29975,1831,39,1,46478,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,13030.864018661567,14365.958185954838,901.388554702406
44766,15117,29448,-30980,0,16896,-29952,-22741,28137,-2266,39,1,46504,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,-29947.19294407525,-33525.1968895846,-5890.297215329301
44767,-26603,-27131,30970,8704,13825,29952,-28885,19433,6439,39,1,46529,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,44381.85691363283,-88.61464199286638,20813.32732513104
44768,-14582,4357,2301,22528,13313,13056,22059,10729,26663,39,1,46555,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,2554.4666084093797,10053.400568610547,11371.7461875291
44769,22547,6663,28925,-9216,-22784,256,16171,5097,-23769,39,1,46582,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,7265.735319852145,36067.800663895134,-5978.398492186578
44770,-8182,28674,-26372,23809,-14593,30976,29227,2793,-25817,39,-1,46606,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,18331.075158014966,5021.112330056163,-34976.93380672704
44771,-12789,23303,32252,-28414,-17149,-19710,-31957,-19736,-6617,39,-1,46632,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,-16022.688076047478,-20052.51239221751,-32984.08779362632
44772,-23799,-14590,-30986,23812,-4347,22278,10283,-18969,-3288,39,-1,46657,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,27655.974442187195,18190.809292641323,25369.94741681272
44773,-31480,-22522,26606,-17918,-2047,4362,-17621,20710,-2008,39,-1,46683,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,27896.421822471937,26051.24994287606,27372.105251816334
44774,4357,-27897,-4384,13310,-1028,-31476,27438,-4636,10022,39,-1,46709,2020-11-02 15:02:23,2020-11-02 15:02:53,3,D7:F2:3B:06:4D:C8,39,39,-10198.019467810791,11725.910473311138,23978.092845471347
