id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
23609,-15103,12294,32522,27901,31227,-11010,9738,20222,234,21,1,25222,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,18891.469490760053,-20723.8428195795,-25506.043367583403
23610,23043,-17659,-9973,17151,-7943,4606,-4087,-17411,31465,21,1,25245,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-23005.434905158974,15516.590526692598,13125.02351431976
23611,-254,5381,21771,20483,-23312,-2051,24586,19964,27112,21,1,25271,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,11331.40140806722,-6706.189428926455,18155.50835070743
23612,8715,-31482,-30712,-17152,32247,-28932,-246,-12294,9703,21,1,25296,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,39620.33182408356,3437.6304121872818,20705.228718821654
23613,11272,20738,-19449,30970,15857,25338,1291,25337,29413,21,1,25322,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,21971.42362988589,-1166.6393497760328,21243.392509287354
23614,-5371,-29941,-22004,-1546,19187,-21508,22026,-20233,-19741,21,1,25348,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,1810.2203265061612,-32819.55348406016,-18140.759341229852
23615,23297,-21495,-20723,19448,12541,-2307,25097,-2314,-6430,21,1,25373,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,11213.175760172822,-20486.14342253209,29812.926391800545
23616,2818,4107,31758,11769,14849,-29953,24328,10743,-24094,21,1,25399,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-4025.8077689474294,-28001.922371322275,-15266.445307206377
23617,-29177,-5881,-4851,20732,-511,-2300,26887,18423,15587,21,1,25450,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-12625.14901787179,27171.14559730781,-3427.8492099903306
23618,13830,-32000,28685,-26369,32001,31748,-12026,21495,7396,21,1,25452,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-39243.036977853044,11804.536860431397,-18940.303146084407
23619,-28407,-15095,7184,258,513,20994,-13818,20983,-21788,21,1,25476,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-27532.885381047832,-16868.38059502942,-6620.00669903872
23620,20230,-26369,-7670,15618,-9728,-7680,3079,26615,-4380,21,1,25501,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-7418.53531105906,-26369.0,20323.56105210329
23621,21513,1802,-22514,30721,511,18176,19719,20727,-540,21,-1,25527,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-18116.441744412055,1393.2093825858476,-25353.305014092322
23622,6661,-8192,8714,-23040,18431,-28929,32007,12023,-5404,21,-1,25552,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,6618.669557126008,6032.3055060998395,-10354.520006965604
23623,-4855,-29432,28173,29440,19712,-18434,-25593,13815,-14620,21,-1,25578,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,12661.714857680752,32672.655890300826,21347.367798789084
23624,6148,8453,16396,29440,30208,15102,-13305,23031,-30748,21,-1,25604,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-8948.345707695556,9907.437888220906,14136.821162715874
23625,-30973,-4350,1291,-18944,-32766,19199,-4857,-29193,24292,21,-1,25629,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,1641.5442833435663,8555.617512803294,30066.969440574412
23626,-23548,26122,11534,25344,-19201,-257,3336,-31241,21988,21,-1,25655,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-8023.05386775193,-25242.39997710186,25852.508466900435
23627,16387,-7169,-24312,-14592,-18946,24064,11016,26103,20964,21,-1,25680,2020-11-02 15:33:39,2020-11-02 15:34:09,4,C7:F7:8F:B2:48:BE,21,21,-6097.796348847707,-15882.841876053257,24930.98248421567
