id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
39975,30991,6149,-30721,-6400,23807,-32001,32548,-31005,16856,35,1,23431,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,27373.2196802049,6787.209216351946,-33862.55687913584
39976,20495,30981,14591,4865,28927,-20993,-3036,-26653,-4137,35,1,23454,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-2353.9208005617475,30981.0,-25047.98121335695
39977,-5618,26885,-9474,10753,-10497,-19201,17701,-23325,-14121,35,1,23480,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-28663.05131128168,-1884.5787561051884,-4358.861943084497
39978,-16880,28676,10495,-7680,8704,-9217,26661,-21277,-12585,35,1,23505,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-18453.155969614396,-14365.518204961496,25894.11752626461
39979,-17138,7427,16895,-30720,-19201,-3841,-27099,-19997,-17449,35,1,23531,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-20043.73793537504,14961.948623101143,2949.7560878298245
39980,-10992,32260,1535,-29440,-30721,32512,-7643,-21277,-32553,35,1,23556,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-13812.527330794626,19306.918150178622,24501.93643935831
39981,-19440,-6141,-30979,21504,7425,30977,-6619,-32029,-28713,35,1,23582,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,23467.340905910813,-24263.09742691872,15359.359884370675
39982,-24049,24577,-24834,-22017,29440,26625,-24795,17123,-10537,35,1,23608,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,24817.43622141182,-33598.447391332746,7372.250557869199
39983,-19700,-25854,-513,24319,6144,8705,27685,4579,-2857,35,1,23633,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-19700.0,16511.062493714857,19901.69089119421
39984,11026,-249,-11522,-6913,-7425,7169,28453,-7198,-6953,35,1,23659,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-7491.5499415066215,-4170.256461714389,13449.044632145495
39985,-6895,-12029,-10497,25600,14079,-16384,-8411,-14878,30679,35,1,23684,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-15036.446738399745,-3220.039996497406,-8121.66774155559
39986,-24308,20227,-11265,-24576,28927,24576,23078,-18718,3799,35,1,23710,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,25185.872381620306,-21746.62962885209,4434.69842968692
39987,-5358,-21497,-10243,-16384,-769,-20736,-23770,-23326,-7722,35,1,23736,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,16324.396220172981,14930.158590382936,10312.743306842112
39988,-3058,-9216,-31233,-27136,26367,-8448,2599,-30494,-28458,35,1,23761,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,27118.367700537558,-17298.79705626944,-5927.230606653067
39989,-1265,13062,22014,24832,-32257,-18688,-30425,28130,8662,35,1,23787,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,7417.092717802258,-20661.202221442152,-13226.251297332838
39990,30482,-7165,-7938,14848,-6145,27648,-10457,23266,-9003,35,1,23812,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-20355.00472831114,12173.33908094821,21931.370024024724
39991,-12020,27394,-26625,15616,-257,3584,-7641,21730,-9771,35,1,23838,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-2822.828768554915,-9675.685339411264,38758.41859462433
39992,10259,31239,25598,24832,7936,17152,-7129,19682,-6955,35,1,23864,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,25890.801842379497,30782.988148884993,10883.649506679496
39993,13839,27393,-1535,-23552,-9986,-20736,24360,16610,31189,35,1,23889,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-25005.8321020201,17315.483437252213,-4374.127252358471
39994,32530,2055,20226,769,5373,-767,-6103,8418,2260,35,1,23915,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,25316.66801282652,18129.91337728354,-22402.84719986551
39995,27669,27139,27657,19713,-25864,-4093,-13011,-1311,13264,35,-1,23940,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-24112.34617145441,19393.79008316532,-36186.79592500649
39996,2065,-10239,-16623,-21502,4591,-11772,-10955,-28958,14792,35,-1,23966,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,17651.56005554455,8336.983601909174,-2083.8922781664505
39997,12560,28419,-6891,-2552,-5913,16900,-2755,-5404,-22080,35,-1,23992,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-8423.816248248228,-29907.06406211999,-6891.0
39998,13074,9990,3347,-32239,-6168,6401,-6590,10984,-28483,35,-1,24017,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-7204.681753188695,-4224.782748454685,-14566.254033334362
39999,10008,28672,15890,9753,16111,-2822,5702,-3350,-11075,35,-1,24043,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,29534.00155354035,7070.106097893875,15890.0
40000,18715,9209,21777,-22754,3057,-13579,10172,3821,-65,35,-1,24069,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,18715.0,-13349.069701421864,19515.2696139864
40001,5661,20207,-2037,-2014,30191,30962,2495,-4114,9923,35,-1,24094,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-13944.952836493625,15681.455939675001,-2037.0
40002,23835,23015,14596,-4575,17903,1263,-8255,29936,4551,35,-1,24120,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,17769.732814620078,24717.168063811296,19599.460824275793
40003,-28135,18144,-22530,15389,-7440,23787,-2109,28145,-25909,35,-1,24145,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-36897.22339747677,14962.145158279078,-6566.047427431384
40004,28186,4569,-21511,-27880,4084,-19481,11717,-30479,31952,35,-1,24171,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,22766.20629029735,-14709.559522985295,-23310.473778698233
40005,28701,-17457,-6409,-23786,14838,-5405,-23355,-14864,-14379,35,-1,24196,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,16342.426934263513,-3366.304869827755,29852.346715486747
40006,-10471,14019,-3854,-20457,28401,6116,-24635,13808,-25125,35,-1,24222,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-5923.868095792445,16415.537332964886,4057.762789233556
40007,-7152,12731,18407,-2284,-29203,-31003,25029,31216,-15391,35,-1,24248,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-2701.635479010959,-19381.420390276926,-13004.18484157723
40008,-26362,8639,-19746,16135,14061,14568,1732,19185,-27673,35,-1,24273,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-21775.512721254483,11995.469876529194,23268.597490346612
40009,31735,1995,4843,-14852,-4118,-9488,-29759,9715,10476,35,-1,24299,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,14190.299900190574,14552.152275021317,-24928.199933152886
40010,2802,5075,30439,15609,22766,762,-13121,-19979,-26642,35,-1,24325,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-19129.461576076174,-16964.80248724464,17504.248809309225
40011,12785,16595,-1558,24042,4341,-8707,20413,-13065,-27409,35,-1,24350,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,18053.383086747257,3895.4180205456864,10008.930590645336
40012,10227,24784,-25607,-16416,11259,14590,-9403,1017,-15121,35,1,24378,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-11672.795617156826,-5905.001896907588,-34690.538033844365
40013,27117,5587,-27647,10713,-24313,4341,27712,-7688,-11024,35,1,24401,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-19056.881702331022,-15804.878845361174,30297.58953228484
40014,-11803,6351,-25329,16595,11532,-32016,9785,14584,-15885,35,1,24427,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,23612.909897993555,-7867.223828540807,14203.57442268944
40015,742,27080,-14058,29907,13067,-14346,-22735,15864,19958,35,1,24453,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-4719.261729280996,29756.63374790994,-4876.027555632851
40016,743,-5692,-24793,20686,-20210,-18185,-26839,-32008,-15112,35,1,24478,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,15608.92194104637,-19922.754353725686,2662.5508069190587
40017,-1293,31473,-18622,-16432,-11003,-18945,4385,-1288,-4870,35,1,24504,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-1293.0,31473.0,-18622.0
40018,2031,13069,558,32747,23032,-22517,-5093,-13321,-18694,35,1,24529,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,3183.343603673826,-12747.335528630252,1614.5731390896542
40019,24060,-1533,10524,-277,-25594,5897,-13800,23542,22011,35,1,24555,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,11891.932835799427,-12005.73632506288,20160.170974520555
40020,21774,17679,-20681,6376,2822,-28923,18452,15350,12541,35,1,24581,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,8340.129937203104,16820.78332615072,-29357.475349989792
40021,-4345,25108,-22729,-10769,9469,31496,-23792,31477,5886,35,1,24606,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-18872.796140757673,-27931.086555671107,5437.83961229192
40022,24061,-25846,-11479,-13073,1288,11780,-19955,12277,13567,35,1,24632,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,-23307.05626527785,-6666.837188375632,-28125.598449648394
40023,-19978,-25104,15399,-26650,-3311,-20479,-22263,15351,-12032,35,1,24657,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,25542.941838296403,-9130.785141076192,23035.784899866325
40024,7927,-31268,5421,25821,14610,14087,4612,-16391,-30974,35,1,24683,2020-11-02 15:42:37,2020-11-02 15:43:07,4,DF:DC:EF:28:D6:3E,35,35,27649.64415099983,-16759.671473464397,4952.06870152512
