id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
82579,-19464,-8972,32748,18937,-4354,-14084,-27453,1796,-32532,71,1,54455,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,12620.953723885643,-24031.185699249112,-28195.553283944297
82580,-9480,-16908,-15124,-23048,2305,15869,-29502,-11517,-5908,71,1,54480,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,20372.688217093913,-13763.434725825538,-87.63194065220318
82581,-3338,10740,-7186,-28935,20995,20990,-30527,25091,5613,71,1,54506,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-4069.6669514487476,9937.361709604364,-7925.597337537084
82582,4087,1271,5361,-8710,27141,27647,-21056,-20734,-276,71,1,54531,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-3271.8143078501075,-501.7360999702181,6008.5624754124
82583,28409,31735,-5137,-4869,-22521,-27136,960,-16127,-20500,71,1,54557,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,11558.13184894492,-30408.22677312637,27969.976898033463
82584,12532,-1806,23031,8700,-16118,12034,27327,32512,5868,71,1,54582,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-6647.911002146779,24090.910383790793,8134.67498967824
82585,-19206,4088,28412,-20485,26892,-21246,-8002,-10242,15339,71,1,54608,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-15258.421280895629,-29417.948578406314,-9725.677634640857
82586,18933,-20748,27653,-4869,4612,12034,19390,-17411,-24854,71,1,54634,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-3135.3995661685617,-21823.963496003118,32672.77595928441
82587,-18698,-22796,32005,-18175,-23302,27139,17342,14078,17130,71,1,54659,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-6445.267582664461,-29294.126005081216,31526.267657086828
82588,23787,3320,29444,-31731,-9223,32004,-21569,24575,-9495,71,1,54685,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,4440.7673466638025,-5308.906537590676,37361.58457223049
82589,-7974,21751,6905,7190,-31747,-4087,-22846,-29184,8169,71,1,54710,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,10945.513649548306,-21004.095049631018,4836.674900550731
82590,18910,-31246,1001,-15589,-27900,-17379,28870,7170,9702,71,1,54736,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,25922.36431687947,25743.90638566342,430.03398606653354
82591,-32029,22764,224,-23785,-27640,-24020,28105,-2300,32736,71,1,54761,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-23191.21103871851,26540.709277756843,-17374.268174263125
82592,-3869,-804,-12325,-10730,9480,-7888,-7734,-760,5082,71,1,54787,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-3869.0,-10805.532941675308,-5982.683248039274
82593,28917,-15146,18386,8217,-24309,17205,-8502,-28659,20178,71,1,54813,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-30678.76300626193,-2988.3858003448295,-21296.06188274987
82594,-15096,-16682,3015,-760,16146,-27616,26568,-14065,5066,71,1,54838,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-3405.7237456001603,13185.842406600177,-18160.483771005653
82595,-14851,30931,11477,-29200,6166,-10229,8900,24590,-8252,71,-1,54864,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-1997.3021716215335,16167.245374689079,-32305.285202731615
82596,-22541,32220,8686,-29971,-2792,6919,-6721,25611,6850,71,-1,54889,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-3671.1816873673442,40030.11677783496,-2404.964193337332
82597,-23569,7901,13803,7914,6428,-31995,31932,31495,17088,71,-1,54915,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-12752.177825396831,-9327.775358502964,-23639.393786025103
82598,-13075,29412,22520,-11295,26390,-2046,-2492,-17149,-24641,71,-1,54941,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-12430.720761269531,-30604.443875647084,-21260.690614787432
82599,-19469,-31257,13054,4577,20,3326,31296,-24832,4800,71,-1,54966,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,38211.88530438675,3651.3685504285477,-7277.929320440886
82600,-32265,-11545,-2058,26598,-12525,-17415,28732,13566,-20287,71,-1,54992,2020-11-02 15:43:03,2020-11-02 15:43:32,3,D7:F2:3B:06:4D:C8,71,71,-23473.629918497398,1955.3150673204018,24974.34794818343
