id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
57694,23558,-28924,7693,15615,-8449,-12033,-14073,22005,28932,50,1,39413,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,12559.136908545368,24637.03416451183,-26192.44197643836
57695,-31739,12292,5901,-27905,2048,-21761,-18425,22261,26372,50,1,39438,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-28418.791387303056,-15560.73265345507,11979.778018504629
57696,-9461,7684,3853,-13825,-9985,-23553,-19449,23029,21508,50,1,39464,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-8795.779693781584,8388.5761585263,-3958.0343115066107
57697,7692,-15354,-21492,-6145,11776,27903,-18425,24565,15364,50,1,39490,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-1588.091765144909,-25768.178157847127,-9502.484042129674
57698,1548,775,15372,-3585,9472,17407,-15865,27381,7428,50,1,39515,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-9133.25322750031,11049.07122208857,5813.520758677087
57699,-19187,-1019,-3829,-513,5376,17919,-12537,29941,-1277,50,1,39541,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-7859.1158267665,-3057.646220873997,-17684.05126121962
57700,-30709,-31997,-19957,-257,1024,24319,-8953,32757,-9469,50,1,39566,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-41748.157381010125,1940.7168343558478,-24868.80601193507
57701,770,-22526,-20468,-14337,4608,19199,-6649,-28939,-16637,50,1,39592,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,-29969.80604668078,5148.688275753435,1501.4441592864355
57702,19457,5382,8973,-28417,20736,14847,-7161,-23819,-22525,50,1,39618,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,13827.306709189017,-8593.112121384078,-14933.837927315886
57703,-7414,19463,-25076,-22785,31744,22271,-8697,-18443,-28413,50,1,39643,2020-11-02 16:03:08,2020-11-02 16:03:38,2,DF:DC:EF:28:D6:3E,50,50,452.54829150749356,15669.598283753683,28580.420407503407
