id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
22,29191,-14341,22021,25335,-6642,-18182,29182,11764,-7227,1,1,45363,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,17607.49374253761,4131.533267306902,-34865.59622274707
23,-16621,-14842,-3833,32754,30733,21752,17661,22518,-32316,1,1,45389,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,-9872.994809801545,20330.26442801283,662.4317117318556
24,-20957,5641,-24813,24817,-8189,-12046,-11013,2807,-24638,1,1,45414,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,27193.38924150713,-4204.8151431278075,-18153.258940807496
25,-29914,21757,22808,7665,-14069,5350,3835,16375,-66,1,1,45440,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,33187.87217951137,21757.0,17709.24617809622
26,15379,-23560,-14046,16626,12305,-27427,-10502,-20488,-6331,1,1,45465,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,-29816.23836324428,1000.6910465657238,-9943.234096385495
27,24576,-10513,12333,3579,7433,19938,9979,18169,28224,1,1,45516,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,3951.755502760636,29142.421978196442,-1307.1739330073933
28,-30971,12266,18472,3333,-24307,28905,28924,22266,13116,1,1,45518,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,-31646.887691655917,18223.817437899772,10827.712520279492
29,-18686,19170,6438,26382,-1266,21995,-24066,14588,-20168,1,1,45544,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,-19425.96843697253,14809.455530922853,12704.92491765951
30,21755,-4901,20761,27416,-2801,-18963,-4607,-25090,-15819,1,1,45568,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,-5077.340970484889,682.9005905209779,-30034.533498173427
31,-21514,-27429,-24053,27676,-32239,-4365,-11515,-28927,-1229,1,1,45593,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,27412.365410185725,-10456.839427786554,30544.488501200045
32,-263,-20260,26364,27673,-14319,-27142,-15863,32516,-16589,1,1,45619,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,32469.159718706054,-6919.982643048805,1861.3899057048425
33,30709,-27935,-11017,19215,13588,-30465,-6900,21767,-9676,1,1,45645,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,-35589.10763655724,10333.790244225946,-21711.964255264516
34,-13074,-3612,-6656,-13045,-15599,19463,-31729,27145,8503,1,1,45670,2020-11-02 14:39:34,2020-11-02 14:40:04,0,C7:F7:8F:B2:48:BE,1,1,2296.986928736026,13494.038304286587,-6396.337803123143
