id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
16204,-17152,10759,-27660,-24055,25349,27896,-21195,-12541,-710,14,1,54806,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-16381.120370309593,-14554.708693860119,-26359.85840725061
16205,9471,25090,26087,3083,-23810,-22792,-24265,21252,5180,14,1,54832,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-9102.929671635151,-36142.625142565936,-3253.740800559299
16206,26365,-17409,14562,15621,-6922,16121,1081,-17659,26428,14,1,54857,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,5228.907789286433,32687.920115302823,-10695.641722997287
16207,13560,23295,31207,-18178,-25868,18169,18489,-23033,26940,14,1,54883,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-1335.924169505166,40472.78319622425,7783.097131910885
16208,6129,31745,-14353,12797,-9487,-2565,-14536,-12279,-3013,14,1,54909,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,18265.7013033829,-26261.727293418044,15099.804980917404
16209,-19219,-28157,14323,-8449,-271,24833,568,-20981,-20166,14,1,54934,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-20808.73834615676,25475.41598898957,-16891.84796371077
16210,-8977,9220,-4366,21251,-8462,3846,14903,-500,-28360,14,1,54960,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,5767.014195521828,-6880.828210732127,10200.61936369761
16211,13810,-2557,-16400,10756,-3080,-1274,-18378,-31475,32054,14,1,54985,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,5833.82183246513,-18956.177323403503,-8534.882138069384
16212,-23308,-1789,-14352,-19710,-11008,30215,-28874,6157,14901,14,1,55011,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-4785.718772829881,-21394.7746146509,16486.473365024824
16213,-13834,30980,1267,-32510,2054,-27128,-24266,-11253,-25292,14,1,55036,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,33376.68721800385,-6197.279230593055,579.4182337468019
16214,8441,26371,-20749,-6653,23049,-25590,-714,-4343,15668,14,1,55062,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-27491.77789011448,-3298.828646749113,-20749.0
16215,30204,-4863,23283,-7420,-13303,-10995,-32457,-28153,-22733,14,1,55088,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,14745.228307649097,26047.60129097926,-24127.35342182145
15525,-31961,-4910,-21749,2321,-13857,13349,6612,-9505,-6139,14,-1,37421,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,11058.327858616894,11739.735374743013,-35475.69055427033
15526,-12239,-28942,5863,24855,-27178,-8680,30158,28135,-29937,14,-1,37447,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-1564.407498580652,-14410.543543212849,-28490.281114224737
15527,10514,-28929,-26874,-27120,-21022,28170,13517,12268,3348,14,-1,37473,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-18125.34086398574,36475.17088298565,-3267.5741187193357
15528,-7917,-21504,28136,10019,5086,23802,-7219,-22801,30745,14,-1,37498,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,12452.107255107061,410.13195095205276,-34080.96562144504
15529,16120,-17430,21250,-8667,13779,-7441,18638,-15119,3105,14,-1,37524,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,14657.531276068632,14256.769044473584,24436.102661914185
15530,30216,2271,28921,25388,-26420,-16922,-27185,-7181,-23254,14,-1,37549,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-2435.630099989644,38576.373672531365,16140.614557483656
15531,-20498,7372,18385,-24028,-23356,30428,21456,-20236,11574,14,-1,37575,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-457.17972645456507,24771.13239046184,14096.261908461089
15532,20223,9937,28607,-16889,-24341,-2082,-5938,-23821,-24002,14,-1,37601,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-17150.319091147343,-25184.274223550517,-19942.242449254198
15533,-10777,-28716,26316,-21779,-18191,4837,1738,-10511,-20156,14,-1,37626,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,23634.706503744743,32375.32615889791,5150.062677951266
15534,17394,-27689,13560,-22013,-21792,-21517,3526,6643,-29508,14,-1,37652,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,32454.20049389408,12099.32392918261,-7310.047042176577
16002,-25569,26071,-13335,-14113,-282,17147,-22587,24818,-59,14,1,49636,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,9506.429932045534,-27691.929686348543,-25574.945692873658
16003,-10714,7117,-14609,1233,13792,13568,26046,32246,16328,14,1,49660,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,17209.30429835385,143.53872825796316,-9093.052743724178
16004,-3287,-12599,-22533,-10805,7389,-1791,-27325,28155,17352,14,1,49685,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-1804.5159463085786,-25286.689936651484,-5882.371396568424
16005,-27593,10196,-28397,-26933,-17944,-23550,828,26623,-30522,14,1,49711,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,1435.0974558066328,40795.532079761455,-2320.933351367676
16006,-3083,9198,-20427,-29223,-4870,28668,53,-11520,9670,14,1,49737,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,2989.040416405724,21678.95760504513,5697.2674632449025
16007,8125,-26644,17419,-17423,-3079,-5862,-30671,30464,-29756,14,1,49762,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,29524.33512664452,14278.267051265715,1945.417009878453
16008,-15084,-25885,3152,-7685,-23312,-29134,-31185,-1286,15296,14,1,49788,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,15702.140359567544,-9402.428413542375,-23927.65164107525
16009,-3515,32722,10284,23584,-15622,-21960,8757,501,24133,14,1,49813,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,9128.520558060316,-3239.681747746983,33091.08247843194
16010,16475,8909,4623,-20444,-7416,28963,-30914,13040,-21954,14,1,49865,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-2352.493174864281,1589.8874598374082,-19081.563581826013
16011,27725,-31532,25829,3616,7948,-14832,-12870,26349,-16327,14,1,49867,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,46474.03823859175,13578.231529881334,9266.892052832429
16012,11809,27387,-26375,27173,27121,-17911,-12607,-3091,17719,14,1,49890,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-6698.033179882108,36692.156421499305,-13927.055814544065
16013,-1526,-20999,19150,20513,27639,25862,-26169,30192,16183,14,1,49916,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-10459.37136706246,24697.015472209823,-9521.98269118898
16025,-32526,7622,-13276,21962,25338,-4596,-11217,-8453,-1599,14,-1,50223,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-6141.020887317081,-7053.184618982674,-34710.63504449439
16026,1552,-17454,-6339,2518,-24328,-32736,23081,-16136,15039,14,-1,50249,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,823.3868543548807,-17686.132976069715,-5810.0323097944065
16027,-7897,-13333,-21405,24551,27650,27165,7460,-24589,-29762,14,-1,50274,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-13790.973671147143,-8519.512866629137,20869.41467116572
16028,12817,4569,11594,28938,-1797,-5855,-10718,-14098,-12610,14,-1,50300,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,14251.046554974693,1763.2817654594242,10647.562890330459
16029,-23004,-1088,-2050,30230,26622,-11481,-32730,-17944,-5187,14,-1,50326,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,23003.081592779046,1657.1703052754435,-1637.767936938245
16030,-27857,-28219,16375,-3314,24824,30507,17969,-31262,-1727,14,-1,50351,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-27265.91189005257,25625.75812958764,20984.651631317647
16031,22341,30185,20451,6163,28400,-2522,32196,11747,26148,14,-1,50377,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,41154.39882480391,4547.506040430199,-10683.33062210608
16032,5399,-9226,-11300,-3832,-11018,-5105,25547,-10522,11807,14,-1,50402,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,6110.193304058204,-7292.211862223191,12306.39918674401
16033,13087,5645,19985,32530,26856,6407,-5941,-23575,30240,14,-1,50428,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,17922.575181298645,9449.309352996486,-13857.404902147839
16034,9244,-9988,5880,2596,28897,-27647,-14900,-18964,10277,14,-1,50454,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-13447.102022940742,-3354.053257234484,-5264.2049667787205
16035,-25319,9196,1764,26932,-11341,-19480,-16692,-23056,-17873,14,-1,50479,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-9882.704549345231,836.6106866003903,25107.013090955625
16036,-8493,-2327,28451,-3289,-25146,-25896,11467,-30732,-15298,14,-1,50505,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-16071.730749144584,24722.19679116665,4185.4313452534225
16409,26638,-18195,3062,-6671,17920,522,9467,8157,-9173,14,1,60055,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-8872.868940960409,-9145.107824391012,-29793.558240613067
16410,19726,-9494,-4370,3563,17155,-19699,-1057,-2850,21572,14,1,60080,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-18188.798631420006,12182.722041713567,-4370.0
16411,-13304,21226,3322,-19230,-11000,7444,19935,-14879,-5056,14,1,60106,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,5803.152441547225,-21482.381399615933,-11975.219711621156
16412,17689,-16164,15356,-1569,11277,30496,10464,27622,6715,14,1,60132,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,14144.063437625959,-18051.479364033046,16854.433103557705
16413,4892,-25383,7155,-806,-27403,30742,-2344,-32022,12605,14,1,60157,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,19647.993466804663,18063.648304329105,-2661.454614662689
16414,13846,29138,-20736,6867,-20477,4367,6355,24045,28988,14,1,60183,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,26403.010676473925,27756.900535204622,1775.3748609127924
16415,-16882,-14381,-758,16599,22789,31242,-30514,-32530,-14279,14,1,60208,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,4533.29872191608,17961.444123523197,12215.783916533064
16416,-22259,24027,11785,27873,26622,-22260,-14390,-16913,-15049,14,1,60234,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-13325.507575024607,-30840.460038159108,-9107.299682269884
16417,11795,30432,-8966,-28953,-30726,31246,2760,-23823,1846,14,1,60260,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-14495.217681017188,30432.0,-3065.9167274938677
16418,14869,-20253,7417,-19994,14587,23053,24517,27379,18996,14,1,60285,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,14812.950074158809,-21153.546180216486,4403.073142922666
16419,21529,-20506,-29188,15591,-264,-19960,23490,-6924,-5582,14,1,60311,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-17480.659374223193,-8685.935143618583,36809.160538149124
16420,10515,-19989,-1796,-4886,-16647,6147,18879,-6155,22066,14,1,60336,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-9321.530866879173,-18916.2615901276,8284.628642955702
16421,21004,-2579,6652,26859,24825,19201,19900,-3338,15154,14,1,60362,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-10208.772801457337,18427.03058353336,-6949.378588172561
16422,-17394,-20749,-22783,-9492,-24837,25601,3398,-21257,562,14,1,60388,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,20435.0666294961,-20749.0,20100.357629854618
16423,-23529,13306,-22516,-26379,-11783,23550,-5821,21240,-4559,14,1,60413,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,19996.679407427542,-11757.298212053127,26448.676421125794
16424,-2287,-20231,2312,26882,-7178,16888,22595,31993,-22990,14,1,60439,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,-17710.82970598169,-9636.24278365403,-3652.178820949487
16425,1802,-20230,-11011,10760,-3597,29944,8004,11259,-19917,14,1,60464,2020-11-02 15:19:55,2020-11-02 15:20:24,4,C7:F7:8F:B2:48:BE,14,14,17938.183680155937,4238.734408518765,-13928.277778355308
