id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
44718,11509,30713,-6924,12288,19712,4864,-32571,14864,-27692,39,1,21723,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-24824.92086015043,5256.463251862693,-21903.883773638983
44719,14069,27641,-9484,-1,15616,3072,31941,13072,-29740,39,1,21749,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-7989.132414965344,-31427.186334923987,-643.1332102427339
44720,4085,22521,-5388,-9985,8704,-6913,30405,10768,-30764,39,1,21774,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-6065.031673269795,-16196.145438505988,-15931.524526453704
44721,2805,-26886,8437,-14337,11520,-6145,28613,8720,-30508,39,1,21800,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-19004.522540069684,20218.088082593466,5653.762226029265
44722,-25355,26875,-268,-12545,8960,-8961,27077,6672,-29740,39,1,21825,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,8340.619077495227,-34447.57102313947,10440.900249015145
44723,9714,17399,9206,-16641,-6913,-15105,25797,5392,-28204,39,1,21851,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-3015.3087221900632,10231.285886095757,-19185.049789533055
44724,-5134,-4618,17654,-13569,-7425,-11521,25285,4624,-26156,39,1,21877,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-9039.950640368235,-14591.529675791406,-8044.510559394192
44725,10736,-15624,4087,-8449,-7681,-20993,26053,3600,-23340,39,1,21902,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-17087.2138553015,-572.0757232360752,9152.840708221489
44726,10742,17660,9717,-257,-2817,-20481,28357,2576,-19756,39,1,21928,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,-11225.721177982216,2631.6589705235574,-19716.58713106973
44727,-8200,-25353,21235,2816,2304,-15105,30661,1808,-16172,39,1,21953,2020-11-02 15:47:55,2020-11-02 15:48:25,2,DF:DC:EF:28:D6:3E,39,39,15388.823741344015,1975.1399584708524,30335.17364384616
