id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
1178,-10506,20991,25099,23033,7166,26625,-16660,5646,-21742,2,1,61490,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,12388.835356630048,-12463.534185286433,-29531.93173699461
1179,11254,22782,15368,-24328,-15362,-14589,3052,20750,16403,2,1,61516,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-16981.676864468765,-17639.458670069158,-16802.369258461393
1180,1006,27640,20744,-3083,-16902,-2811,25067,-19954,23060,2,1,61541,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-4321.072653167335,-1380.8745614755317,34274.14023096012
1181,29931,-13066,16398,-22029,-31244,12807,2027,-16626,-26602,2,1,61567,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,27776.22161848994,-12170.414545756132,20392.205456619435
1182,25075,-29194,4375,-22541,9200,6,-4118,21774,-28391,2,1,61592,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,37916.622127100716,762.8098013158944,-7869.801374728119
1183,27641,-21012,29211,29177,-1296,-13821,17899,25869,-31716,2,1,61618,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-14274.65965656167,10544.754567887168,41759.47543722685
1184,30453,26595,-25058,-7675,-26379,-24571,-20244,-22004,-7138,2,1,61644,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-43025.050552873035,11732.868770376308,-16545.91832869508
1185,27892,-9241,-20966,-18669,7421,14858,-5905,-8436,-19936,2,1,61669,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-21072.526795994494,19860.21024627277,21551.184756433606
1186,-19977,19946,-14062,-5349,-24575,-27121,-9228,526,-18910,2,1,61695,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,19628.072166084556,3864.482721775925,-24381.711288096085
1187,25345,-11543,32013,25119,-15356,-4334,10747,27663,-25819,2,1,61720,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,39686.80949421563,4803.2958588507,14224.188696097366
1188,25090,23788,25098,31776,-5371,25874,20482,24592,14377,2,1,61746,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,24691.212225518066,11150.188640258735,33034.89034522549
1189,-26357,-15381,5384,-1248,16648,-14835,30985,-21232,-25812,2,1,61772,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-16159.620292174659,17486.28820865503,-19833.064884091636
1190,10510,24813,4102,21793,-10228,13831,28432,17425,-32209,2,1,61797,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,8765.271212100917,-16601.52191860138,19761.85627830829
1191,6928,-4371,-18944,8738,-10738,-513,29463,16914,14386,2,1,61823,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,19292.73651168607,4476.576635384798,-5807.627787503438
1192,-28654,18414,25082,27939,30733,-12297,-18658,-17389,-10188,2,1,61848,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,5056.988700840217,-35064.55339305003,23111.421345852315
1193,9229,31725,-10252,-11739,7183,2545,23591,-19435,-30408,2,1,61874,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,25426.24936504702,-14502.233765474779,18437.587397432697
1194,10251,7153,-26153,27427,-11757,20723,-13262,27158,3647,2,1,61899,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-10014.753606044771,-26757.553925593766,4895.491510477276
1195,27914,23541,973,14344,-19707,20458,22843,15894,30533,2,-1,61925,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-25166.483530999325,2432.5725134817726,-26363.753595620496
1196,29175,-25104,-11814,18416,23280,16351,7233,32024,-21056,2,-1,61951,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-34817.805211820116,-1303.9271353655913,20173.80111078251
1197,12788,12526,-13073,17377,-551,-19498,-65,-4324,3793,2,-1,61976,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,12788.0,12526.0,-13073.0
1198,-21008,-25111,3328,-24106,16598,-11821,14810,-32229,14834,2,-1,62002,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,5393.9155161157605,-29625.10775684343,13275.26401998924
1199,27858,29673,-13050,-11051,7663,-7967,-10788,-15083,21500,2,-1,62027,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-18060.073482509895,-2527.853759965101,38656.19347756027
1200,-4142,-24343,-3825,2524,11762,23799,-32551,-29421,29951,2,-1,62053,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-10082.312966473699,22670.880179732063,-2957.4643061765296
1201,-2328,17890,13849,-12833,-28958,-21508,-3624,-27885,24837,2,-1,62079,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,5693.747501668454,-20777.31236042738,-7290.4742962633045
1202,-9228,25056,-27614,1003,24028,-8707,-30245,-16621,-16883,2,-1,62104,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,35070.38176436884,-4079.7300238212556,-15129.978249626054
1203,8957,-18206,23579,-1030,-17954,-28165,26336,-5102,10262,2,-1,62130,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-20189.96722615625,23608.283834325703,-1633.916706766966
1204,-11267,31204,27149,-31998,9700,12280,-8220,-26608,11548,2,-1,62155,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-35518.404821553675,-17801.156128284507,16101.703805146579
1205,26108,-6427,-20978,-24317,-20506,-2572,-15641,32269,2336,2,-1,62181,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-6569.4936425851565,-16400.665701460668,29169.682803022813
1206,-817,6894,-2332,-2556,-32283,28150,-3351,-4343,-3294,2,-1,62207,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-817.0,6894.0,-2332.0
1207,28955,27632,-23285,30437,-26898,13577,29928,9,-19161,2,1,62232,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-30710.117853624193,10259.255683922143,-33102.06954600307
1208,-29962,-15123,-29174,-1020,-16149,25063,-7449,-21499,-6872,2,1,62258,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-11274.87570239585,-42999.23444564696,-1221.4188404523575
1209,-10494,-28704,6685,15133,13554,-13337,-25110,5121,-30935,2,1,62283,2020-11-02 14:17:50,2020-11-02 14:18:20,1,D7:F2:3B:06:4D:C8,2,2,-16116.853690689926,-6175.939243365455,-26092.86643079202
