id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
43520,5902,32247,763,-769,12800,18688,-13870,-4374,-25029,38,1,3993,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,5773.031643376609,12784.716444149832,-29639.634159133228
43521,3854,31991,-1542,-3329,5120,23808,-11054,-2070,-28869,38,1,4020,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,-14237.340329670336,8230.676062372722,-27752.64443063809
43522,-14835,22263,-18950,-4353,-6913,30720,-10030,1515,-31429,38,1,4044,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,-451.9023423735689,-15336.781832030203,-28972.397230979448
43523,-32755,-26378,24058,-21249,767,-11520,-15406,9963,-27589,38,1,4070,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,-20981.198971755482,-25968.852859313574,35112.451407996676
43524,16400,32247,-3334,22015,4096,-12288,-23086,20459,-25285,38,1,4095,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,22202.69317469647,2680.0731615052287,-28632.18798204681
43525,-14324,8949,-12806,-14850,-23551,12032,-14638,17899,16699,38,1,4121,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,8238.2710179128,18929.669910435492,4801.426945957946
43526,-29937,4855,14843,3839,8705,11776,-6190,12779,-7110,38,1,4146,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,21381.37691993017,-5327.9187218045745,25584.363312416466
43527,3855,-17418,-3846,14079,7169,6912,-1838,9707,-23494,38,1,4172,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,13935.919344232843,10512.244358471758,-5321.873314803306
43528,-7926,-15371,2811,15615,-1536,-8961,3795,4075,25146,38,1,4198,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,-6452.031816413176,16045.572674105217,2811.0
43529,-25076,-18697,11771,13055,-21504,-5121,5587,-534,13370,38,1,4223,2020-11-02 15:46:34,2020-11-02 15:47:04,1,DF:DC:EF:28:D6:3E,38,38,27436.432062615917,-15020.844872158874,11771.0
