id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
3521,-17152,-7674,29451,28672,-4607,-29440,-1274,-20482,4639,4,1,56456,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,12824.22594431969,-7674.0,-31576.759395622557
3522,24065,-18939,21517,-2560,-17665,-30976,5895,-14594,12319,4,1,56481,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,28304.592266502834,6251.2156940844525,23676.22423388198
3523,-4094,-2811,-15349,-18944,7679,-25600,16391,-24322,15135,4,1,56507,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,-16074.855547460504,-1224.9766938292896,593.9774640955529
3524,26625,-9722,-6388,16639,24065,-27136,14855,-22530,22559,4,1,56532,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,23840.466500986975,-13352.362141769896,9877.298985570284
3525,9470,32516,29197,-19202,18946,28672,3591,-6658,-30945,4,1,56558,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,-36698.1120297421,-9429.210507065587,23743.936650562857
3526,18175,-5371,-32754,20223,-12799,3328,-6394,11263,-21729,4,1,56584,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,-3043.1973452390957,30337.652447328863,-22413.5801670106
3527,-24058,17159,-14579,-2817,4609,-20993,-8954,22527,-19681,4,1,56609,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,-20884.09124255911,50.096436912677746,25487.60697514529
3528,22271,-25854,25612,-9729,31744,-5121,-8954,29183,-20193,4,1,56635,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,28605.871219707115,-3581.76277302784,31452.764714716002
3529,-7165,-11001,26892,26111,-18432,10752,-12794,-31745,-17377,4,1,56660,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,7236.584119735705,-28292.77094314467,6533.747212491271
3530,12287,31746,-28916,-11778,19456,8448,-22010,-27905,-14305,4,1,56686,2020-11-02 14:58:21,2020-11-02 14:58:51,1,DF:DC:EF:28:D6:3E,4,4,-36550.7308215556,5463.077610685337,-25082.121130993175
