"id","accelerationx","accelerationy","accelerationz","angularvelocityx","angularvelocityy","angularvelocityz","pitch","roll","yaw","mdlcircle_id","hallsensor","timestamp","starttime","endtime","train_mode","blemac","training_id","training_handle_id"
"27052","-2567","-18940","3578","-14591","4350","32514","-2509","-7156","-25885","24","255","23262","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27053","17659","30726","3320","29953","27137","9218","3636","-27636","23267","24","255","23288","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27054","2298","11529","-22540","16385","-23808","17410","13108","13836","14819","24","255","23315","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27055","-20998","24587","6131","17921","-17665","-20224","20020","1548","2787","24","255","23338","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27056","-9993","20748","-25614","-29185","27647","-2305","21556","2060","-798","24","255","23365","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27057","-11783","18956","-13323","20991","27391","-4353","12340","5900","-6174","24","255","23389","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27058","508","-27127","-22794","20735","16128","-18945","5428","8460","-6686","24","255","23415","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27059","-8708","2827","-4872","-27393","-8192","2816","2100","4364","-1310","24","255","23440","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27060","-29954","-28660","20983","10240","10242","-2050","9268","-4853","14563","24","255","23466","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
"27061","-15367","-502","-2062","-15360","-29951","-32261","-28876","3852","-9757","24","255","23492","2020-11-02 15:26:37","2020-11-02 15:27:06","3","DF:DC:EF:28:D6:3E","24","24"
