id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
51868,-30730,22273,11510,-1025,5376,-21761,3142,25108,5354,45,1,7077,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,11375.671748144541,22273.0,-30779.97875695281
51869,19958,-1534,20213,9216,4353,-3074,14406,20244,19178,45,1,7103,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,23434.221410007696,14580.132856029864,6891.827174795903
51870,-25870,27901,29174,-13569,-4352,1535,-14407,10772,-28950,45,1,7129,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-27222.75486830053,-39439.97753679171,1501.5879187663977
51871,9717,-31484,-17419,23807,19456,-25857,-11591,4884,-19222,45,1,7154,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-10006.014529231903,1338.4303715068854,35877.18193199444
51872,-26641,16642,-27656,13567,-18945,-9985,-17735,6420,-16918,45,1,7180,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-21304.952611694833,2416.7707033792904,35941.780626183856
51873,-2833,-22271,32248,20735,8448,27903,20294,6676,-12566,45,1,7205,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,28827.232925740216,20942.713207478475,-16563.52134524618
51874,-7180,-31229,-8202,12031,3585,-30722,-14151,-749,4843,45,1,7231,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-7180.0,5537.792063706469,31809.685695698874
51875,-9219,31746,19700,-15618,-21502,3837,3514,-20205,-24597,45,1,7257,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-28173.916733362432,-15947.389649150344,-20803.837537332693
51876,3580,18939,1272,-25858,-2812,-6150,-28486,5395,-27156,45,1,7282,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,7757.221775210661,11430.272207904189,13501.647772898337
51877,-11020,-3076,7677,-2562,7,3320,28859,530,2030,45,1,7308,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-11020.0,6489.11677410403,5127.325666665001
51878,19450,4356,-23295,-29440,-12796,-20490,-21316,-2544,-10513,45,1,7333,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,4113.870423402238,-20472.79898560724,22447.156453198597
51879,-20492,3834,2309,-8441,30976,7416,-31810,-31472,-30991,45,1,7359,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,609.6579487214581,-1910.6513050929664,20878.95662565319
51880,-16402,7165,6149,-24305,-16641,13303,-29759,20240,9971,45,1,7384,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,12681.65015490746,12598.974249872765,-6214.066880842099
51881,18160,-9737,-3576,10520,3329,-6411,-5691,-21233,-2828,45,1,7410,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-17473.618589442005,-9737.0,6102.952514210381
51882,29415,-3603,2312,-24029,-5119,28408,-30261,-14066,15606,45,1,7436,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,6980.10030065733,-7468.324139899169,27911.85254213992
51883,-19470,-28182,26113,-15064,-6147,-29190,6354,5134,2295,45,1,7461,2020-11-02 15:09:13,2020-11-02 15:09:43,2,D7:F2:3B:06:4D:C8,45,45,-19470.0,-37200.13141026452,-9605.421180721407
