id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
60148,29427,5881,27125,30989,-19200,-12796,8262,-25086,12800,52,1,64858,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,19695.5776996009,4176.9979424422945,-35084.71208757194
60149,-18958,-7,1268,-1264,-9471,-11001,-13637,-29182,13311,52,1,64884,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,1394.8706631314526,-5825.478549651859,18031.410718540057
60150,-7443,-21255,30962,-25323,-10493,-8180,-22850,-32510,-30211,52,1,64909,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-32488.552112342226,-20243.844116951248,-706.73546125966
60151,-22291,29941,5612,30489,-2297,22292,2498,-32254,-18182,52,1,64935,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,5157.481535172489,-29508.48240214298,22967.293191335644
60152,18924,5880,-20509,6424,26379,-8421,26053,-7422,-25866,52,1,64960,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,12897.712317815129,14692.510864518832,20762.716548247634
60153,16113,-13067,-20513,-25070,9485,-6112,-15417,-253,-31247,52,1,64986,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,17242.475792035188,11702.656748340949,20418.209534422716
60154,20730,-27659,-5412,-12020,29711,-9439,-9528,27397,-3349,52,1,65013,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-28951.061340673772,-19498.262447787212,2386.7831417528596
60155,-30974,-17934,986,8454,-9967,-14818,-24120,31494,18150,52,1,65037,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-6347.3246296374155,-10182.403369638667,-33734.54252934178
60156,3836,-2582,14045,-5377,-8684,-7143,21191,-29690,-9248,52,1,65063,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-6321.770212422072,10908.182799493543,-7725.957183039925
60157,7935,-11544,-18976,-3075,24344,-20201,-23355,-28155,-24357,52,1,65088,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-15002.846450442477,-16144.201737720467,-8402.147679982127
60158,19721,19933,-5147,3836,9242,1042,16836,-27901,-9770,52,1,65114,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-1719.4120753910192,-4012.6900091032567,-28172.25372606605
60159,26890,4827,-4117,20985,-7658,-17658,12227,-10240,-22317,52,1,65139,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-9054.862455869174,-3043.11295219585,25924.325400393136
60160,8203,-555,23534,-17929,-29933,-7940,13506,-4355,21714,52,1,65165,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-5133.6174407436665,22114.208297966303,-10298.259723188703
60161,3085,31447,28402,27128,-1262,-24587,11201,-15110,25298,52,1,65190,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,20459.232255460323,34257.4601910903,-14592.836419729883
60162,-19447,-6702,30706,13818,28946,-1300,-577,16887,-16173,52,1,65216,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-21081.09631758101,-29958.14347570673,4904.902296462478
60163,-12028,21466,-31240,-26886,-28658,-12827,-7235,2292,-5162,52,-1,65242,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-12028.0,-14689.4242676332,-34942.06019520699
60164,-20734,18135,-32523,-29446,30730,-3105,-28742,-19983,-7461,52,-1,65267,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,41039.733148412466,3326.958315879636,-11008.821983822543
60165,30721,6111,-26117,-16136,-18424,-19748,14146,-20496,32226,52,-1,65293,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,11049.34968648446,37402.08772392282,-11925.500257757209
60166,1531,10981,10754,-22784,13835,8929,-22979,-20240,11497,52,-1,65318,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,14633.068808955206,4831.2341801760085,-1052.2887097566727
60167,22769,6888,-28926,-26869,25868,-11546,16699,-15888,-4882,52,-1,65344,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-26116.030441234732,23435.91795822295,13088.013006103862
60168,-11283,29926,29948,-5359,6410,-21526,-14790,-7952,-16397,52,-1,65370,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,2081.548566909838,-30963.307228943086,-30930.487063893393
60169,19950,-3620,-26883,4372,6657,30182,16699,-15,-521,52,-1,65395,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,19950.0,25951.094273655457,7895.618721787861
60170,9186,7642,-9230,-32235,-6667,30430,28476,-3084,16380,52,-1,65421,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,7071.050769553476,13338.424866277608,249.64595142795042
60171,6088,23533,12776,-23539,2288,28380,-26563,32505,-21760,52,-1,65446,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,3734.7151244352535,25836.707981254785,8521.05818726053
60172,-13130,-767,-18974,-24051,-12300,19437,1599,22269,-15869,52,-1,65472,2020-11-02 15:16:33,2020-11-02 15:17:03,1,D7:F2:3B:06:4D:C8,52,52,-4992.478651109034,-9065.665432514272,20637.023336322905
