id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
89629,-8452,17138,3332,-14593,-20224,-23041,-5921,4,13011,77,1,17913,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-7452.020296300083,-12705.561823178006,-12620.842454485088
89630,20732,23282,21252,-13057,-13312,4863,-8737,-5885,4307,77,1,17938,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,18024.718272053862,30462.259654359448,13064.268826209613
89631,3068,-19982,21252,-9473,-5376,3327,-11041,-14333,-5422,77,1,17963,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-27006.925756203127,7086.620693280249,-8985.890069909852
89632,-31239,29426,4100,-13057,26112,9983,-13089,-21501,-13102,77,1,17989,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-22286.326604784357,-28229.175476491793,23769.89472804444
89633,-19206,-12811,-4605,-18177,28416,23551,-15905,-26621,-18478,77,1,18014,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-22430.37563717735,-4352.878711682507,5668.234089776272
89634,17143,20978,-19452,-28161,-5633,18687,-18977,-31997,-21038,77,1,18040,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-23603.447500824863,20386.225510003063,-11816.019318328179
89635,10491,31478,25092,-28929,-4609,13055,-22561,27395,-21806,77,1,18066,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-19048.984082958443,25185.85531107755,27080.305143344718
89636,22263,8686,24579,31743,14848,23295,-26913,21763,-23854,77,1,18091,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,33656.436014103274,-1824.0486062952896,6255.570918025325
89637,24826,20461,5634,31231,24576,-13825,-31521,19971,-28718,77,1,18117,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-6507.272727208247,-20582.75464925989,-24509.80142110707
89638,-2825,-11795,-28158,18175,-3329,8448,28383,21251,-29742,77,1,18142,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,14929.103883230437,2522.584942488983,-26659.595579296423
89639,27128,-8460,-31996,-1026,-16897,6400,20703,22787,-28206,77,-1,18168,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,4987.22352246908,-25495.47639364716,-34005.180267099175
89640,-1023,-30734,23811,-9474,-17921,-3585,10463,23811,-25134,77,-1,18194,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,20864.45519960306,31900.632491390934,7720.956020660255
89641,25078,23792,-3838,-20226,-23553,-16897,-34,22275,-22318,77,-1,18219,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,28472.300797113036,-19973.877327283517,260.58363982715946
89642,-1535,-19727,18179,-26114,-27905,-21249,-12834,20227,-18478,77,-1,18245,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,537.6708192359033,-24912.886250328294,-10052.154185464202
89643,-8457,22003,-2813,30462,-1793,-21249,-25890,16387,-15918,77,-1,18270,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-19603.278657969768,-13389.446178924994,-4.886681692648381
89644,-8195,-28437,27905,-19970,24833,-20225,24798,16387,-22830,77,-1,18321,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-726.6390415001661,-40211.19424860242,6086.203398222162
89645,7684,-30476,30724,5119,28676,27391,10206,11779,11218,77,-1,18323,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,29439.528537289487,-32476.445778124136,-3223.2339540717494
89646,-19203,24046,20480,18943,-8440,-8707,-6179,1539,5585,77,-1,18347,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-19203.0,30225.43501577101,-9168.620076511177
89647,22544,-14615,8445,28159,-25328,4343,-29475,12034,3791,77,-1,18373,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-19946.878496582936,-12243.838340075255,-15663.928209253918
89648,6160,24305,-1789,20994,29216,-17683,30941,-4609,4299,77,-1,18399,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,6160.0,5178.893890311359,-23814.126145481292
89649,-5371,26600,-18934,8456,-27602,-20249,-7458,-11524,-28732,77,-1,18424,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,10542.330551050785,30137.701903074078,8688.048546930791
89650,16911,25325,-31737,-3057,-22473,-21785,-23582,25338,-15941,77,-1,18449,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,23957.51888101022,34409.47501902104,-13289.094513224214
89651,-19711,-7700,12044,-30445,11564,27116,-16921,5882,-14785,77,-1,18475,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,16607.172838800052,2270.714555730336,17661.17557549939
89652,1787,-5908,30228,1047,-13276,32240,-28180,13307,17977,77,-1,18501,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,25230.95915543293,15610.528574511221,8458.127140286066
89653,-28933,23776,1814,-3300,32553,8182,30193,20990,-13773,77,-1,18526,2020-11-02 15:51:00,2020-11-02 15:51:29,2,D7:F2:3B:06:4D:C8,77,77,-2896.8350130180106,-26716.352024530992,26144.830127745932
