id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
38888,26617,28930,-32506,-4353,9472,-28929,1278,-29676,-23553,34,1,23677,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-6454.870385187442,-36786.005734794846,-34744.41041937639
38889,-31238,13316,7686,-17153,16128,26879,-6659,-30444,-31233,34,1,23728,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-17532.85831262091,-11106.422031132406,27954.415841793878
38890,-14349,-14850,3591,26367,-19201,13055,-17667,-32492,24831,34,1,23730,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,15084.835062181868,-5801.188271495492,13345.619048415536
38891,-15110,4359,-32504,14335,6144,11263,31997,32020,13055,34,1,23754,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,23653.751237919045,20243.08556974353,-18290.449310792897
38892,-30730,11783,-19958,5631,-3073,16895,16381,29716,3071,34,1,23779,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-26955.40071351426,13244.299869551978,-24072.5704140472
38893,-15371,7430,-18166,1279,512,28927,2301,28948,-4354,34,1,23805,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,13059.646920775322,7430.0,-19892.632286972068
38894,-5640,-17914,12299,-3842,-20737,24575,-12548,26388,-11010,34,1,23830,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,13107.61198726171,14082.168875456451,-11570.195536572352
38895,31228,22788,-7159,16127,-19457,5631,-29444,20500,-21506,34,1,23856,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,29717.912808957695,-9227.58576544423,-24029.763382533733
38896,-11,-6915,11783,-13825,-11009,-770,22524,15124,31230,34,1,23882,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,1710.8690354425353,12488.04878374083,5270.483822048324
38897,8432,5633,2824,-513,-1025,7679,13564,13332,18686,34,1,23907,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,614.0509517189848,4874.134101965328,-9309.674923688348
38898,24314,-24057,-15351,-15105,1024,24831,5372,13076,8446,34,1,23933,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,7234.506667034404,-33257.99715294326,-15720.387548004444
38899,6648,-25858,-19194,6143,8192,-25089,-4613,12564,2814,34,1,23958,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-20219.59897985754,-25858.0,1942.513087148719
38900,-21264,-7425,32264,25086,3840,-27137,-20229,12052,-1539,34,1,23984,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-19242.253546445056,11903.790227301863,32191.450319591306
38901,25852,18949,-13558,-31490,27392,30207,23035,13588,-9731,34,1,24009,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-27560.75712735598,1008.613572363709,-21227.275713773077
38902,-24587,11260,10247,30463,-12800,19711,5883,17428,-19971,34,1,24035,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-26552.836364184608,-1220.6024476188559,-11391.49633198827
38903,-32526,-11262,6664,19712,-25600,12543,-3078,22548,32253,34,1,24063,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-1398.5794770946695,-34974.23589671375,-2007.2406151901268
38904,-19204,-24060,5127,-28160,25856,-26369,-6406,26900,21501,34,-1,24086,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,6042.930126431706,7911.8512704155555,-29577.845593651473
38905,-23048,12037,-22521,17152,-23808,10496,-2310,30740,20733,34,-1,24112,2020-11-02 14:57:45,2020-11-02 14:58:15,0,D7:F2:3B:06:4D:C8,34,34,-16606.05521391007,-9791.542246691053,-28489.64276125333
