id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
27167,-26892,-5629,-32501,-11009,5887,31488,18952,-14067,-21029,24,1,64080,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,18604.086466152527,-7609.956983652104,-37512.08908427902
27168,-11022,-19967,22027,-26881,23294,26624,16904,-25075,-19749,24,1,64106,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,11684.462423239886,13503.942719366776,26200.594857979006
27169,31997,22279,29962,-19201,15359,26880,12296,27405,-20261,24,1,64132,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,21388.462043087726,39933.68126086843,19123.757120052556
27170,758,4612,524,-4353,4096,-1025,11784,23053,-19493,24,1,64157,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,3131.0645930380797,2866.281241687848,-2024.9815697362906
27171,17651,-13823,-30198,-16385,-28672,-21249,10760,28429,-18725,24,1,64183,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,-6985.2257700193,-19119.232930729835,31626.158272581168
27172,17909,-19964,23564,-30209,26112,22527,4872,-29683,-21797,24,1,64209,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,-30216.54788608467,15858.544961387443,-10489.159096686684
27173,8958,11272,-18675,-21761,-3329,-32001,-3065,-25075,-27941,24,1,64234,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,4534.760249306082,-22495.313046688687,5427.357866659533
27174,24825,-12032,6151,-11009,5376,-7681,-7673,-23795,-31781,24,1,64260,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,-445.3376634829119,-6176.623118539548,-27577.807222783435
27175,-8721,-31999,19211,-30465,31743,-513,-11513,-26355,32475,24,1,64285,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,35667.38367583866,-12047.86787313363,-7193.1206323842525
27176,11519,26631,-26867,-28417,21503,6912,-18425,-31475,30171,24,1,64311,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,-21777.705309910998,-32689.556946881265,-4567.0153329369205
27177,20464,-259,-19959,7936,17663,22272,-19961,26125,29915,24,1,64337,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,-10499.045825465932,26466.63567910032,2547.8011273527954
27178,-2308,26632,29454,-20736,-24321,-30976,-14073,19725,32475,24,1,64362,2020-11-02 15:39:37,2020-11-02 15:40:06,1,C7:F7:8F:B2:48:BE,24,24,14242.837831453597,7198.072308420127,36434.2933175555
