"id","accelerationx","accelerationy","accelerationz","angularvelocityx","angularvelocityy","angularvelocityz","pitch","roll","yaw","mdlcircle_id","hallsensor","timestamp","starttime","endtime","train_mode","blemac","training_id","training_handle_id"
"22396","23557","6146","-11508","-6657","15360","11520","-15871","-520","28458","20","254","32703","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22397","-32507","19202","7949","-6657","7680","7424","-16895","249","30250","20","254","32727","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22398","17413","18178","6925","-7681","14592","4608","-17919","1785","31018","20","254","32755","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22399","6405","17154","5133","1536","10752","14592","-18175","3321","32554","20","254","32778","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22400","-5628","26882","9741","10240","14080","20480","-17407","4345","-29910","20","254","32803","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22401","-23802","-31998","-25332","15872","6656","20480","-15871","5369","-26582","20","254","32829","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22402","-31225","29698","8460","14080","3072","17152","-14079","6393","-24278","20","254","32855","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22403","-10493","-27389","28685","256","27136","7168","-13311","8185","-22486","20","254","32880","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22404","13572","260","3341","-5633","25344","2816","-13567","10489","-21206","20","254","32906","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22405","-20216","15106","7693","-4353","22528","5120","-14591","12025","-20438","20","254","32931","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22406","-24316","30468","-16884","-8449","6656","1024","-15103","12793","-20182","20","254","32957","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22407","10242","11010","17933","-14337","-7169","-10753","-15615","12281","-20950","20","254","32982","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22408","-4351","4098","-25843","-17665","512","-13313","-16383","13049","-22998","20","254","33008","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22409","-2813","260","18445","-7425","13824","-3585","-17151","15609","-23766","20","254","33033","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22410","5896","8709","21516","15104","13568","6656","-15871","17401","-23254","20","254","33059","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22411","-19705","-15359","31500","31232","-257","12544","-12287","16889","-21974","20","254","33085","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22412","-17663","-28929","24333","30720","-24833","12544","-6911","13049","-20438","20","254","33110","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22413","30469","27652","-4085","25600","-18689","18432","-2559","9721","-18134","20","254","33136","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22414","3849","28931","30474","24064","-513","32256","258","7161","-14038","20","254","33161","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
"22415","28161","28159","4107","28415","-8704","-18688","-1791","9721","-7638","20","254","33187","2020-11-02 14:40:50","2020-11-02 14:41:20","1","D7:F2:3B:06:4D:C8","20","20"
