id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
5899,-11268,-28413,-12531,-1538,-25858,-3586,-30462,-2044,19684,6,1,64678,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,10596.881945591593,-5507.131109104645,-30800.486262043443
5900,-11013,-31485,1038,16639,-20994,-15362,24322,-13820,5348,6,1,64705,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,-16466.705192955327,21365.530393020454,-19647.660652434362
5901,-32260,6915,27150,16383,22526,-20993,16130,-29180,-3357,6,1,64729,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,-13955.723188675922,-27565.08051304075,29513.580799195384
5902,26877,-2301,4878,27391,-13058,-513,9474,22788,-5149,6,1,64754,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,-26509.33324351447,-5347.931069695509,-4485.253421835163
5903,-13572,26626,2061,-30977,-21250,-25089,4866,13060,-8477,6,1,64780,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,26469.16409395471,8056.538673889085,11483.306046754491
5904,13818,1538,-1524,10239,13311,7424,-767,6148,-10781,6,1,64806,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,4635.1392416891695,-4372.2470860645135,-12450.86678221856
5905,23808,10755,-23540,-17666,-7169,18177,-9727,3844,-2333,6,1,64831,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,23808.0,-13997.275682766041,-21768.736721744935
5906,-17662,26883,3596,-2562,-11266,18689,-18943,-7677,10724,6,1,64857,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,20155.225026181502,-16928.418749989512,-18835.304398097487
5907,-14080,16896,12813,-26369,-23043,23295,-25087,-27901,11236,6,1,64882,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,24229.40233512307,-652.4753687343127,7772.034699866419
5908,26615,-31486,29455,-11265,766,13822,-29183,18947,-6173,6,1,64908,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,-47184.23226709571,4678.233433481842,17862.97296943084
5909,-510,-22269,20236,-12801,-21250,-11521,-31743,2307,-16925,6,1,64934,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,-23176.408757101584,11167.731137479677,-15614.096687439584
5910,7672,-14336,3856,-11009,-11010,25857,-32255,-9470,-8477,6,1,64959,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,1459.1409200280846,-16642.56795351508,-380.8617703740874
5911,-27387,-26109,16396,-20736,18174,13313,-27135,-23550,4580,6,1,64985,2020-11-02 15:00:37,2020-11-02 15:01:07,2,DF:DC:EF:28:D6:3E,6,6,-5163.351252581288,4657.447584059253,40647.31789238015
