id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
18840,-26610,-22522,32506,16384,15872,-4352,12080,30442,17941,17,1,38490,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-21962.04254263382,23519.821417097013,-35163.32333360155
18841,-4342,32006,-12808,26368,2816,32512,18736,24042,14357,17,1,38516,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,31403.012813683952,3180.502458911302,-14526.4260688051
18842,-5621,-6135,26361,24576,1024,29696,25904,19946,10517,17,1,38541,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-18114.92675212358,16133.540139111657,13254.980133703346
18843,-1519,19208,-21509,10752,31232,-16640,30512,13290,8213,17,1,38567,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,1065.7600438912996,-26429.85724205798,11585.271153204845
18844,-14071,11271,24568,14848,12288,-30464,-31440,6122,5909,17,1,38593,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,21108.388720520194,-4811.377658340723,21445.318292164276
18845,16658,15114,-28933,12800,5632,-29696,-25808,1258,2581,17,1,38618,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,16658.0,12017.396911011656,30350.18379653091
18846,-1015,-7162,-2057,-9985,3072,-20736,-21712,-3607,-3052,17,1,38644,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-1015.0,6800.042404073243,3047.116063231885
18847,-7918,24329,-14853,-15105,3840,30464,-19408,-8727,-7916,17,1,38669,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-29466.885370528456,-2565.3303021137417,-572.9930201956677
18848,-20471,-3577,29432,-27393,-13825,256,-19920,-8983,-11500,17,1,38695,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,1573.0666675838556,-15053.008251785475,-32696.05171623961
18849,5393,520,15100,23551,-13313,5888,-22480,-7703,-15084,17,1,38721,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-5003.489877294156,-14816.348347622745,-3578.5136145768256
18850,19978,-7159,9466,29439,-30977,16640,-24016,-6935,-20716,17,1,38746,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-20704.571259659693,-441.7927668330003,10540.515599573288
18851,-4340,28678,16379,27903,-28929,-2304,-18384,-9239,31508,17,-1,38772,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-20837.08666681913,-21498.85427084222,-14599.65784806471
18852,16910,-4342,5115,25599,24831,-28415,-6352,-16663,10004,17,-1,38797,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-8602.638512151527,-9773.675159628716,12705.674854304434
18853,-4087,-6651,-1800,-13314,-13057,20738,6705,-30231,-16877,17,-1,38823,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,1213.5574449318174,7647.270737563144,2055.699052454181
18854,29202,18952,-31491,-9218,-31234,-10238,27697,17641,8979,17,-1,38849,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,15334.197125720986,-43155.542873845865,-10299.500316674668
18855,28170,-11258,14841,-19201,23035,-12287,21042,21481,-2799,17,-1,38874,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-30185.692790064764,9050.973487111325,12142.922824404333
18856,22537,-3834,28151,-10241,1020,-12543,26675,-28183,-23280,17,-1,38900,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-724.0512306544533,-35589.504995059826,-6925.143321404939
18857,-2034,-29178,761,32255,10750,-13054,11572,-29463,-22513,17,-1,38925,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,27674.782653856135,-7621.160291314809,-5665.358053637028
18858,9228,-24059,-19976,9471,18685,-8958,-4300,31721,-23538,17,-1,38951,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,3976.0594186972103,32203.95279407094,3182.5173897780332
18859,-20725,-27386,16377,-30979,507,-28669,-14795,-30743,21517,17,-1,38977,2020-11-02 15:16:11,2020-11-02 15:16:41,3,DF:DC:EF:28:D6:3E,17,17,-15060.00601830408,-24407.147667374185,25004.241869563564
