id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
24716,27901,30731,2035,-5633,-6657,2560,13110,19203,2046,22,1,3389,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-23797.885599995036,-14639.028697520494,-30762.978834350877
24717,-28163,-28661,2803,-9217,-7425,4608,11318,18947,254,22,1,3414,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,24691.43266063331,-17844.247558903287,26351.096395064567
24718,-17667,23307,22259,-10241,-11265,-257,9526,19203,-1283,22,1,3440,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,21955.058553798885,-6137.4768079702335,-28828.96115594334
24719,2302,10763,-27661,-8961,-5377,256,7990,19971,-2307,22,1,3466,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-3109.9549327314335,29091.20262883001,5504.761931703602
24720,-19971,10763,-24333,-4865,-3329,-257,6710,20483,-2563,22,1,3491,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,19193.899510095827,26290.787191389332,6867.79655008953
24721,-4099,4619,-18189,-513,-3329,-2817,6454,20739,-2563,22,1,3517,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,3219.6129122559028,17801.17209347577,6459.80245779193
24722,-13315,523,-1805,5632,2048,-5889,6710,20995,-2051,22,1,3542,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,13106.228825638915,1801.4332335472902,2408.8136654923987
24723,-15363,1547,-16397,17664,8448,-6401,8758,20739,-1027,22,1,3568,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,14142.72879189313,14633.447405073091,9649.975459135463
24724,-17411,-1526,-22797,24576,10752,-8961,12598,19971,1534,22,1,3594,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,18379.73427085638,21364.293511916007,-5561.217211133828
24725,-12547,6411,-11021,-30464,2048,-14081,17462,20227,3326,22,1,3619,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,14088.829103813223,-4791.558286877659,-9926.552002936345
24726,-11011,-5110,6644,-7936,-27649,-32001,24630,24323,4606,22,1,3645,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,7557.165418231099,8368.314681438933,-8022.313708270551
24727,-25603,-14326,2804,4865,19455,-26625,-30666,32259,4094,22,-1,3670,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,5147.94883089275,-6752.568135101619,-28222.539705266074
24728,-13315,-27382,13300,8193,-14593,-15361,-19914,-28157,3582,22,-1,3696,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,1662.9187759200195,28984.87064910963,16157.509820485198
24729,5374,18954,244,18945,15616,-3073,-7626,-27901,4862,22,-1,3722,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-15483.334119912868,10446.208825717848,6271.890759622378
24730,-24066,-4087,-3597,29953,-28160,3584,6711,-31997,7678,22,-1,3747,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-7165.978566836493,-9645.354789118934,21550.643057033365
24731,19199,-6392,3573,-30463,-9984,21760,22071,26115,10750,22,-1,3773,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-9865.753172333742,-4586.200653616862,17431.559652175445
24732,-11520,-24313,21239,-31487,-24831,-2048,-27849,11011,13054,22,-1,3798,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,14060.098360938566,-30285.2726727423,-7748.766561097401
24733,-11006,25606,20730,6658,-5118,5889,-9673,-15870,18430,22,-1,3824,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-18261.983410692403,-28991.677423394616,-5702.172751278784
24734,-2557,-7419,-30469,24580,-12796,2304,24376,11778,-27138,22,-1,3850,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-2088.7064351779673,30277.005415138843,-8299.398744445245
24735,25347,15364,-28938,14600,-20474,10238,30009,30977,16895,22,-1,3875,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,9122.543432806937,36275.80038441047,17798.20937024162
24736,8963,-17664,-25357,-14839,14342,30973,-4294,-14336,5632,22,-1,3902,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,19327.130756046772,-17664.0,18702.268170964475
24737,12295,-1539,-4620,-14582,-20731,-21251,-29124,8704,-12800,22,-1,3926,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,1842.6623639980803,-5570.499871290516,-11851.332102184013
24738,30478,31994,-15629,525,5126,-5125,28222,26879,-26367,22,-1,3952,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,30875.805563471855,14340.924030766348,32215.100337426687
24739,-5100,9207,-13071,-2545,2307,9976,-18112,-6658,-18942,22,-1,3978,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,10878.820628003215,12620.964137770887,1998.103094645735
24740,-9190,27378,-30730,3859,515,21747,27971,-17922,24324,22,-1,4003,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-37149.2172480786,19945.69365414911,-669.960080822224
24741,6944,-8214,31989,536,-32755,29677,3770,19965,-8954,22,1,4029,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-8187.074955181493,-2451.9865275027787,-32648.807309719366
24742,-24291,-17699,-16416,29468,30994,-10778,-16963,4090,3082,22,1,4054,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,-24291.0,-7561.643698722517,22925.12162614563
24743,-30444,1754,12503,-26343,2316,-1566,-11840,-16394,-15603,22,1,4080,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,1829.4320073025292,-21568.171547276215,-24853.688169724872
24744,5904,9434,24794,-10988,19208,-18719,30146,-11277,-5103,22,1,4106,2020-11-02 15:24:08,2020-11-02 15:24:38,1,DF:DC:EF:28:D6:3E,22,22,4884.1384124286305,26451.63752365793,3880.2154946923806
