id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
12928,-3827,4354,-27897,-2817,-5633,13824,4358,-2072,791,12,1,21983,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-3827.0,4354.0,-27897.0
12929,-24819,22530,-26361,-5121,1536,7936,1286,-3096,3351,12,1,22009,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-24819.0,22530.0,-26361.0
12930,31757,-29952,12807,-3073,-3073,-1,518,-3096,3863,12,1,22034,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,31757.0,-29952.0,12807.0
12931,4108,-19198,10503,-7681,8448,-257,-1787,-2328,5399,12,1,22060,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,4108.0,-19198.0,10503.0
12932,20749,-16129,-7417,-17665,-9217,5376,-4859,-1816,6423,12,1,22086,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,24782.818058424593,8745.145572431818,-7417.0
12933,21774,-19713,-19960,-12289,-8193,9216,-8443,-2584,8471,12,1,22111,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,34860.17792422068,3492.6521979137397,5803.483498389993
12934,-17396,-18433,-13560,-14593,2560,2304,-11515,-2328,10007,12,1,22137,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-5478.484929343365,-17155.626540477308,22404.03057225704
12935,20747,-767,12295,-7425,4352,3328,-14843,-536,12567,12,1,22162,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-19089.80633405321,14079.922703048123,-4419.094228971818
12936,8720,29188,-14331,8960,11520,5888,-17147,233,15383,12,1,22188,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,19265.158567131035,18406.666839165355,-20576.7729796309
12937,26382,5632,-4856,9472,-257,8448,-17403,-24,16919,12,1,22214,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-5285.750578773146,26594.54530987279,4012.6156780985907
12938,-30454,-14847,-16376,-769,-7425,3328,-17659,-536,18199,12,1,22239,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,28401.116233497043,-16561.13874915138,18307.32588399374
12939,6929,3588,32517,2048,0,5120,-19451,-1304,20759,12,-1,22265,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-7005.957999670637,-48.51084736966004,-32697.924600875485
12940,30220,7167,-14838,-7937,-9217,4864,-20731,-2584,21015,12,-1,22290,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-28620.791166128674,13361.900446918604,13678.10156679234
12941,-3572,9732,-26619,0,11264,-8193,-22011,-1560,22039,12,-1,22316,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,5426.002581919718,12752.98851932944,24979.23034856863
12942,-11250,17920,27400,0,23296,-5377,-21243,1257,20759,12,-1,22343,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,13095.3113777274,12147.53335238849,-29654.664951285027
12943,23050,-17919,-19960,-8449,-4097,-2049,-21755,3049,20759,12,-1,22367,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-24925.2496635242,-11520.762825438735,22288.979656569652
12944,-19696,-12542,13062,6656,14848,14848,-24315,4329,23575,12,-1,22393,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,11597.169600300873,16008.911368296074,-18029.709871872532
12945,25866,30207,-29686,1792,-513,27392,-28923,3817,29975,12,-1,22418,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,42851.16764359119,-14298.046778912023,20545.429927088087
12946,-16114,10500,-24828,768,11776,-23808,26629,3561,-23785,12,-1,22444,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,29947.181521069124,4572.9026866954855,8282.23761806851
12947,-31990,-4610,-16887,-4865,3584,-13568,14085,2025,-9961,12,-1,22470,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-2748.917598674083,36251.69974192153,2835.6104911052007
12948,-15607,-29437,22532,-26625,24576,8705,-5116,2793,10008,12,-1,22495,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,16337.883292105993,-29037.71663773727,22532.0
12949,-14326,-25087,-21243,-25090,-7681,-14335,26372,2281,-26088,12,-1,22521,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,9121.011955069902,-11051.904257192786,32871.2556377957
12950,4625,24065,-25848,-7939,-22274,514,-23805,-10264,9753,12,-1,22546,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-17836.00065258762,-20685.789696145242,22860.646083777803
12951,-24045,-5377,19208,14846,13822,-2048,2563,-30232,32537,12,-1,22572,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-1866.1196175605382,-12647.200730818568,28505.917442652815
12952,-32749,3073,3848,-31234,1024,-6913,-15870,26600,-30439,12,-1,22598,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,4886.791452766289,24346.6368550739,-21911.366391540425
12953,31760,-5375,-763,-514,-26111,2303,-19198,-28952,25113,12,1,22623,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-2892.026286259834,-11324.562157028704,-30026.00322905424
12954,26126,3075,-27644,-1538,513,-27906,-9214,-14872,3097,12,1,22649,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,5061.948710583039,-21600.19431348496,31048.712016299785
12955,-15603,-9726,-22781,9982,-28418,17150,7427,-18200,-32488,12,1,22674,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-8140.997023731565,21532.551482123567,18085.796640714834
12956,18958,-25855,16901,20732,15101,25086,15875,25320,-10217,12,1,22700,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,1915.8985498557304,-11513.429285478132,34311.818209400604
12957,31758,-25089,7432,22779,28413,-16642,4355,-537,17943,12,1,22726,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-27899.621824822938,29319.61096317384,7432.0
12958,-1779,-3074,27145,-20485,-24066,1791,-18174,-18201,-7914,12,1,22751,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,8751.747478570836,-907.6437596545138,25923.89710049184
12959,-29941,-27905,6410,18428,-12545,-14593,18690,-22297,-20714,12,1,22777,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-27010.5661194161,-30841.539485695852,5955.616346014452
12960,14347,11008,12298,-11012,30207,8961,-27647,-23833,-6890,12,1,22803,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-18833.655071444384,-1211.3436832578147,-11048.952897487106
12961,7437,4096,-14069,9726,21502,28161,-14080,30695,23319,12,1,22828,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-11015.371706229766,9425.598215658425,7735.801862158146
12962,-20723,-23553,-32757,25856,-20483,-26112,28416,11239,-21993,12,1,22854,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-22927.09177602017,6222.1075225643235,38637.30616478841
12963,22029,-19969,-13815,-22783,15614,5632,-28672,-7962,-16873,12,1,22879,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-6135.520851815178,-31628.504267762004,6073.31282424196
12964,19726,24063,-24311,2305,-13058,5120,-17664,-20762,-14313,12,1,22905,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-15440.289275671426,31751.154865095144,-17681.329073809204
12965,-24819,-27906,21514,27137,-4865,-5889,-4352,-25114,-16105,12,1,22931,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-38901.55290329144,-17943.382716643908,4720.592271787724
12966,16140,30974,28425,-27902,22274,13824,11265,-10522,-10729,12,1,22956,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-20165.377682094404,18110.400399361795,35961.64402962252
12967,-30966,2559,27143,19715,2564,-11520,23553,25319,8984,12,1,22982,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,3104.797591122684,39758.87749815918,-10572.415901984285
12968,26121,-32513,-9979,27139,12547,1281,-30463,-3609,-30952,12,-1,23007,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,7077.371741331013,25146.3206236897,-34008.169890860154
12969,-10488,-13570,25861,-23294,28161,5634,-32511,16104,5401,12,-1,23058,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-797.3649129317264,-28648.036523799405,11899.099862034973
12970,-31733,-17411,-32251,-7679,-2561,23555,-512,19176,2330,12,-1,23061,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,26864.17051468316,-17411.0,36406.40922362473
12971,4621,31484,27141,-10751,-29185,1540,14336,14312,15387,12,-1,23084,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,28595.526331588782,28305.80198331497,-11415.219047428529
12972,28687,2556,13317,-25855,25599,-31228,14847,8168,-21732,12,-1,23110,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-14523.008769092781,11235.739736311854,-25877.788987290183
12973,19472,-12549,-19196,-1024,-31745,5892,10750,4072,5406,12,-1,23135,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,19472.0,9372.623388033095,-20931.262451799106
12974,16911,-25604,-31228,-12288,17920,-17405,11773,6376,22303,12,-1,23161,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-5987.4956442886105,-38591.8159435349,-19787.783076685228
12975,19983,6397,-3837,28672,26112,3588,12796,14568,-28384,12,-1,23187,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,403.5431592273021,-1732.267166793015,-21255.607974873168
12976,17936,-10755,-2558,-29441,12544,-16637,8187,23528,-14303,12,-1,23212,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-1733.3336723719913,5003.889227256419,20392.894154130467
12977,-4849,10494,23299,-3,256,6915,1786,29160,-13534,12,-1,23238,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,19412.1109051291,17199.17554744606,1959.2214512661503
12978,-24049,-27395,-8700,-21508,9984,-1790,-11528,-28952,-20957,12,-1,23263,2020-11-02 15:10:35,2020-11-02 15:11:05,1,DF:DC:EF:28:D6:3E,12,12,-19839.014479286903,-6352.711640379815,31154.245060742964
