id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
34164,27892,18180,27139,25088,-29697,7168,25084,-5602,-28919,30,1,33269,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-388.18026843019106,29201.58849157667,-31497.9035913157
34165,-5135,-10753,14594,-26368,-15105,4096,-24068,-9442,-17399,30,1,33293,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-12546.039164892476,2268.349124887134,-13871.970426749327
34166,-14606,27393,16898,-7680,-13569,256,-7428,-10466,-8183,30,1,33319,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,26484.222907444157,12463.342393682702,-19811.742032608894
34167,10998,-24578,-32255,16385,25343,28160,14589,-15074,2314,30,1,33344,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,3539.511305368842,39557.44545091803,13714.936460545881
34168,15606,-1036,-14082,-10496,-14340,23297,11518,32286,-9206,30,1,33370,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,10981.278554989682,7394.799473760098,16360.064732164148
34169,-21762,-2576,2804,-14078,1528,20991,-21506,-25827,6667,30,1,33395,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,4220.231766880406,12024.978765170505,18046.394807024808
34170,-9742,10999,-24871,-26112,-256,20216,10236,-228,12808,30,1,33421,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-20379.6376997321,-20040.661307418224,-4182.51928734445
34171,-22553,768,10687,16107,25352,8950,28147,-6371,-18688,30,1,33446,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,6830.570866415508,-6688.9595361076035,-23066.007976309877
34172,31999,-12315,-15387,5574,18935,5110,21224,29,28668,30,1,33472,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,22850.099758769255,-26610.3293436166,13495.121645933788
34173,26326,15840,28932,-16197,3058,25334,5857,-31462,23295,30,1,33498,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-34981.44360926244,-16349.878533707273,-17029.520690407302
34174,1982,-13349,-3029,-19002,12530,-20994,3292,24857,17924,30,1,33523,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,896.9536965095435,13356.082932470676,3479.869073296194
34175,-15421,-16421,-18108,25059,10485,32532,11739,24859,11786,30,1,33549,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-27709.808046784674,4559.333341609728,-6836.312126463607
34176,-2866,31703,-6121,-19974,-18956,-28387,-10528,15135,-25327,30,1,33574,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,7976.3994704376,-27561.072353045292,15083.936761940011
34177,-10783,5069,-13034,23545,16883,23842,-6906,16416,-2504,30,1,33600,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-5794.766338888009,-8228.940427540521,14510.624677031643
34178,26858,21965,-4330,-4606,-31506,-11751,14353,-3301,-17085,30,1,33626,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-15908.316701532753,-22256.52875816044,21774.633782475226
34179,-9751,15826,-14838,5896,1769,22804,-13295,32023,23107,30,1,33651,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-18536.772288354423,9254.920171423684,-11680.969426818583
34180,4588,24532,21007,18706,24040,-9708,-20206,-3054,9538,30,1,33677,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,20420.74115014585,-7659.650359104961,-24258.72841381022
34181,12786,-24106,-1030,22044,-31509,21783,-12267,24078,15425,30,1,33702,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,2246.177395633882,-26763.396090257607,-4931.252257117586
34182,14332,-31779,28924,-8166,-14100,-17901,20761,11274,3648,30,-1,33728,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-20125.22958059063,27379.216436341954,-29954.339963692444
34183,-25086,22501,246,-235,-26901,19210,13596,9991,-8131,30,-1,33753,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-6135.179728994937,-8189.5475173030845,32108.469196689595
34184,-21242,-3350,-15,-7158,13799,25857,-17123,-31483,-26310,30,-1,33779,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,980.6127761186677,-3247.308730900746,21235.31665856501
34185,-30713,11243,27116,-15615,-5914,21241,-23523,8453,-28618,30,-1,33805,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,37007.84079052609,-209.98378888477419,20864.958682716795
34186,-23818,-14343,-14895,29436,-5905,-26382,-18660,-7163,4403,30,-1,33830,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-26980.40767998297,12097.479858688466,-10981.274083208318
34187,-26631,17924,14335,-15871,-20735,-4105,-6629,15111,-27087,30,-1,33881,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-19341.058879181408,-10876.727392438117,27268.890785336767
34188,5874,-268,4860,-12245,10764,24058,-24800,-13048,-9166,30,-1,33883,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-2607.9666408578014,-2421.524700091933,6747.594247360873
34189,-18415,32491,-29205,-8407,31748,-26113,40,-16632,13876,30,-1,33907,2020-11-02 14:52:34,2020-11-02 14:53:04,3,D7:F2:3B:06:4D:C8,30,30,-43784.26749362554,17594.56308295544,-4591.143753635633
