id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
16524,-30223,-30977,-3081,-25346,-15106,-23297,23237,32534,21251,15,1,57859,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,30126.359042776254,-22391.727273187742,-21760.281697370403
16525,-13583,-17412,26873,-17922,-28162,-17921,22981,-21738,-27901,15,1,57885,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-33199.20573146195,-10087.384367591472,2427.1747816205716
16526,-3339,-15872,-2057,5375,-31234,-6657,26053,-7914,-10493,15,1,57910,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,372.73276426112284,15739.790333897477,4406.883766494624
16527,-8717,-31999,-25865,-29697,24062,22528,28101,7447,772,15,1,57936,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,29894.34557174041,1341.2456828751565,29554.17868687156
16528,-10765,20993,4598,-23297,-6146,4353,21701,24087,-1277,15,1,57962,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,8239.375703955064,-21431.78227819242,-7108.042936648053
16529,12788,-24321,19957,7423,-12289,-21503,-4156,-28905,-22525,15,1,57987,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-25969.085442590214,20865.04950690653,-6601.677389102608
16530,-19729,-14084,12533,-14851,1536,-24574,6340,-18665,259,15,1,58013,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,20248.404832230764,-18155.773528444246,2244.6771112872666
16531,19434,-26883,19188,22524,4607,-18941,-13374,-1001,4866,15,1,58038,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,19434.0,28634.874432828008,16459.617225688235
16532,31470,21249,5361,-9734,-14337,9732,3521,18200,-7680,15,1,58064,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,1456.0267727581072,37060.35584180416,-9748.396427919008
16533,-15377,24572,-32529,-13320,-13566,-30460,-16706,14104,24831,15,1,58090,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-29072.41330433181,27235.056785204666,17647.02866118793
16534,-10776,9720,7663,6645,-18172,27653,-14917,-20201,-25603,15,1,58115,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-10294.731970388764,7447.605633720873,10386.231702712228
16535,14830,-13060,-5393,-9232,16389,-13818,-14524,-9706,-15109,15,1,58141,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,2092.7918497130845,3296.7535997012683,20107.923487437267
16536,26101,-11014,-18447,-17172,14852,6408,-29376,-4331,-5895,15,1,58166,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,26358.472868340214,-14093.719859848094,-15794.308296379942
16537,-6160,-24584,4343,14057,-18175,28167,-3013,8981,17656,15,1,58192,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,3146.312906055765,24384.015414493882,7529.994180801974
16538,6138,8959,9975,-15898,23809,1797,30007,29204,14327,15,1,58218,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-14032.194961083467,1568.7722557652742,4251.565380384605
16539,18934,21244,-22018,29923,12800,-22526,-462,20,-14346,15,1,58243,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,11437.790332301189,-26057.26087512495,-22018.0
16540,14077,511,-12283,26083,-30209,9986,16174,-16877,24310,15,1,58269,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,15435.065984535255,1109.23929947728,10479.66913740782
16541,22785,509,16137,-27673,1280,-12035,5930,-13549,14582,15,1,58294,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,19504.278676181086,-10648.613938657996,16911.777242717173
16542,31230,6141,-2296,13805,10758,22263,-12249,-27884,28151,15,1,58320,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,12118.585836777223,21134.88172324202,-20609.53781289704
16543,24058,-21507,28935,29937,-7927,16883,-27097,5910,14586,15,-1,58345,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,14042.300927386397,-11843.082343375734,-39257.20090980437
16544,-2057,23551,4872,-13836,-22010,27380,24104,-20457,25085,15,-1,58371,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-12128.664004660068,3867.269401330178,20507.485726914416
16545,22009,13057,-7671,-13834,-24576,-9483,12328,12313,-3586,15,-1,58397,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,4539.552623995594,1541.5913163837658,-26281.962049801856
16546,-8203,27651,5389,-14856,-31234,-32268,11047,-9702,13567,15,-1,58422,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,1550.2872010080764,-28391.142374595907,7242.097435123014
16547,-21267,30723,-29166,-7938,-18177,26099,-17370,-15844,29439,15,-1,58448,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-36931.869745257005,3114.341017474231,-29549.643841275785
16548,-1561,1020,-11762,-19959,16641,-9230,3881,-18914,257,15,-1,58473,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,3205.231821993453,1020.0,11424.003412432987
16549,23018,-14351,6,-19698,-20988,-28434,12085,-23008,13835,15,-1,58499,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,4946.244629431396,-25145.63144957123,-8888.83817313351
16550,-290,-20503,28424,-23792,-507,17642,-11577,-737,19240,15,-1,58524,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,-4564.343968131514,-34075.01421282321,6814.767460190977
16551,19178,-20760,18937,31247,4351,-8205,29393,-7395,25903,15,-1,58550,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,16417.206991251227,236.00199399576013,29796.021054248864
16552,18399,-29459,20221,13580,-9225,4600,-10280,-27876,3893,15,-1,58576,2020-11-02 14:34:50,2020-11-02 14:35:20,3,D7:F2:3B:06:4D:C8,15,15,15002.317696679627,1098.6191552309465,-37268.86398429194
