id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
9470,-29170,-19962,1791,22256,-22278,27898,-17144,25595,21497,9,1,63670,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-7236.962546394854,-9004.507266806535,-33453.299493235434
9471,25370,259,11269,488,-11010,10743,-11259,13307,2040,9,1,63696,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-5219.409470807269,9622.474825020035,-25511.959646759853
9472,-5347,-30983,-1778,-14872,26113,-15373,25858,30715,26358,9,1,63722,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,30725.23985176993,6649.942845692151,1853.612203303756
9473,12570,-10762,22543,29165,-28416,-32017,-18177,-26885,8948,9,1,63747,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-24586.134129586608,-12683.54925401179,4081.9088528571483
9474,-16093,-25354,3085,31468,11779,-22297,-32515,24315,-8464,9,1,63773,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,6725.97468726298,-29261.331683661163,3140.529032673454
9475,-19415,-14096,20242,16107,-16116,-1824,16635,-17669,16620,9,1,63798,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,2156.5292160346344,25421.47460881588,18288.68544903429
9476,-10205,29157,-4323,9967,13592,-4132,12537,5629,29158,9,1,63824,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-10760.541265409947,7459.02626190086,28311.387848349696
9477,2836,-29479,-12255,20988,-10473,21723,16120,-15618,-5665,9,1,63850,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,18556.380431272184,23411.03256032194,11611.359168910625
9478,6672,211,14125,-5367,23312,-30500,-9224,-16897,-14375,9,1,63875,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,14887.501304944866,3694.333457528206,2964.7824877809558
9479,19974,-3118,-23771,3097,14341,-25123,-14597,-27137,14804,9,1,63901,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,19899.3037475552,5341.810650032123,-23435.567207595785
9480,-15103,-7468,26652,8475,24067,8162,-15873,-27649,23247,9,1,63926,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,16367.398266921393,-22880.192306057772,14240.990520669315
9481,21505,2778,28616,11259,27923,-31511,-20223,14081,-31797,9,1,63952,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-11182.013603984879,-33260.031730991934,-7602.014602308169
9482,-25892,17860,-1249,29453,24847,-15902,20736,9221,17351,9,1,63979,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,13190.1252967936,15801.752603925715,23817.230617752608
9483,30169,-829,-2273,-11225,-6915,25852,-3325,-763,-9020,9,1,64003,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,15602.800819330161,-25834.248752234114,-2273.0
9484,21988,32217,-9450,22828,20216,23050,18954,-14588,3269,9,1,64029,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-21791.191622541755,-30561.004186810806,14208.40327986922
9485,-31238,-25624,7935,18469,16903,20758,-14064,17155,28359,9,1,64054,2020-11-02 14:27:28,2020-11-02 14:27:58,4,D7:F2:3B:06:4D:C8,9,9,-6852.286243497624,-35285.96962166566,20082.64838351909
