id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
1171,-8959,11269,23565,-2049,30719,-13826,-4604,-19716,13770,2,1,39067,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-12553.928254098071,351.44964507986015,-24593.467334597844
1172,29185,18950,19213,-9985,-17153,-2562,-3068,-20996,1738,2,1,39092,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-31604.269728138228,18950.0,-14902.13840195713
1173,-18943,-28154,-31731,-16385,6144,22783,-3068,-20484,-6711,2,1,39118,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-11138.84545292064,-34760.14176347304,28740.215596950668
1174,32257,-3582,-6643,-22273,-6401,29439,-4348,-19460,-12087,2,1,39144,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,9642.086813294156,29675.882750965528,11128.628254903895
1175,-7936,16386,17167,-20737,-12545,24319,-5884,-17412,-17719,2,1,39169,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-5120.50849675636,-24264.357823896018,3347.881886892348
1176,27902,5379,-11506,-7681,-9729,20479,-5628,-16388,-24119,2,1,39195,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-3319.8349275378387,-4385.479413141973,30159.402304601594
1177,-8444,-25849,-17397,4864,7424,29439,-3580,-15364,-30263,2,1,39220,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,30271.272117423745,11206.490752864764,-438.40095670541996
1178,5632,-19198,4367,-13313,-13825,-19457,-3068,-15108,30665,2,1,39246,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-20200.653047882795,609.5157568513569,3303.8498726808684
1179,18692,-15609,5388,-13825,8192,-12545,-4092,-14596,28361,2,1,39272,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-3526.0943645804286,19797.398112899868,14754.38834690964
1180,14846,21506,-7153,-18945,-8961,-10753,-5116,-14596,26313,2,1,39297,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,16062.648757858024,-14304.044345212318,16476.12792047578
1181,-16891,9478,-5620,-12033,8192,-6657,-6908,-13060,25289,2,1,39323,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-10842.97544235447,-13153.8179480349,-10776.3501217459
1182,28928,-18683,-756,-15361,-5121,-12033,-8188,-13828,23497,2,1,39349,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,8849.017487944782,26662.202467337684,19931.810206018417
1183,-14850,-6399,28944,-6401,-12289,-7425,-8700,-14340,22217,2,1,39374,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,9857.847004465722,-22514.596074507903,-22251.756178744625
1184,-1275,10246,25868,8448,6144,-6657,-7676,-13828,20681,2,1,39400,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,442.11147163953865,-27642.128328596104,-3387.749092254234
1185,-16896,7430,25612,0,4608,-6913,-6140,-13316,19657,2,1,39425,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-3739.771359016844,-25291.549700784206,-18520.418027545697
1186,-32514,18690,-3313,-2817,-15873,-1793,-5116,-13572,18889,2,1,39451,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-19015.078433526705,-16168.397268834917,-28186.20206632953
1187,8454,11014,24588,1024,11264,1024,-4860,-13060,18633,2,1,39477,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,24062.66145602321,-14555.386054033419,-2545.0179706368235
1188,-27135,16134,19212,-1793,11008,-8705,-4092,-12292,18377,2,-1,39502,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,3838.6284163025557,-16844.27642665019,-32668.798700658575
1189,28670,6402,-4593,-5889,-8705,-6401,-3580,-11524,17097,2,-1,39528,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-2594.3003620925483,-9715.343242500674,27980.91964735332
1190,-2043,-22779,-27892,1280,7168,-9985,-3580,-10500,16073,2,-1,39553,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,11405.14989376724,29817.183405719825,-16789.237137236687
1191,-9984,14082,30990,11264,-9985,26111,-1276,-10500,11465,2,-1,39579,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,292.06545228713367,-34477.191952903464,8342.722146531612
1192,6402,-27388,14094,-22016,27136,-28929,4869,-5124,7113,2,-1,39605,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,26505.2226940865,-9410.702308376458,14094.0
1193,-15616,31491,22796,-24832,-23296,-12289,12549,765,6089,2,-1,39630,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,20032.31565448616,-31420.57993364241,19148.201982238883
1194,30207,20228,-14325,16896,29952,-23041,17925,7677,4553,2,-1,39656,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,30656.394922217652,-18004.024105776214,-16213.606149517043
1195,1792,-17660,-30199,-3074,20478,8704,15109,765,1481,2,-1,39681,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,1792.0,34809.0261261313,-3490.9742408543843
1196,20478,6661,265,-19971,11519,-29952,-2300,-13316,1993,2,-1,39707,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-8762.818736921186,6661.0,18510.313794851318
1197,254,-25341,16905,6653,13057,-17664,-29692,-8708,9673,2,-1,39733,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,28631.471394034146,1283.8259579857222,-10324.749814024854
1198,1276,-26877,-24055,-13828,-20222,3584,4612,13565,16585,2,-1,39759,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,33762.604322998974,-9187.260116066007,8850.148636511942
1199,-29961,-1276,-14327,-2565,-6141,-30720,-31485,-15875,23497,2,1,39784,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-1169.0614369319364,-21818.164045177462,-25043.03573959044
1200,-6157,2311,19211,24570,22532,-25086,-14846,28926,-19767,2,1,39809,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-5525.928629117227,-17461.36125225984,-8767.945426608294
1201,-19727,30983,-15091,-8713,17667,-6395,-20735,2303,28362,2,1,39835,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-11930.64635764653,36370.639704690446,10567.655556478456
1202,26610,29959,8977,-24586,9474,18698,19712,30975,-16437,2,1,39861,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-33121.45898185876,1943.4536612127267,24195.294021353955
1203,-23820,2821,22804,10999,-22271,-25075,-4610,-8705,-24371,2,1,39886,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,18820.159077988326,-26106.188154591193,-7722.785075107035
1204,6136,16897,12056,-21000,-16895,784,-15875,23552,-5681,2,1,39912,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,11413.986223477112,3930.8566806733534,17965.95461550208
1205,-18691,-27395,-14822,14075,-19456,26641,-3844,-7680,30162,2,1,39937,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-25596.46042393197,-10046.925181032866,-23736.29495462196
1206,7172,9211,-10984,-5378,-15616,27153,-20740,21761,6101,2,1,39989,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,5871.297052809381,-10602.133063979694,-10490.519835134022
1207,13063,26104,-4843,-4863,515,-14832,-1284,-2559,-23849,2,1,39991,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-28294.118956859522,-7176.602082816258,-4843.0
1208,-26616,-13067,-10473,8961,-16126,17679,30205,-19198,218,2,1,40014,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,25000.607886695932,-13749.427705995027,-13219.853140382966
1209,-9973,14324,-15595,17151,11261,18955,-22531,-15102,476,2,1,40040,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-8050.293092500753,-16381.41904699841,-14652.085896945608
1210,-2804,23026,-20202,-8960,-27142,9991,-21251,10754,26333,2,1,40065,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-27632.13053002265,7243.103340466378,11409.763905143476
1211,31755,14578,-29425,25603,-4101,-7422,3582,27649,9694,2,1,40091,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-11449.778259210087,9149.21842587299,43265.72678241504
1212,10764,755,9746,-18426,-22020,28415,-16898,-11008,20958,2,1,40117,2020-11-02 14:55:56,2020-11-02 14:56:26,1,DF:DC:EF:28:D6:3E,2,2,-10914.442620955864,-7078.412870476495,6495.325281226091
