id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,endtime,train_mode,blemac,training_id,training_handle_id,accelerationWorldx,accelerationWorldy,accelerationWorldz
50685,25866,10750,-31758,13824,-1793,4864,-11457,8174,29626,44,1,17484,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,-22346.66952316244,1810.5272486357235,-35923.96654469702
50686,-8438,3073,28659,21248,256,3072,-5825,8686,27066,44,1,17509,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,15392.83711438392,-21612.27915426366,14069.520579189095
50687,-17650,-23294,19184,29952,12800,0,1088,7662,25530,44,1,17535,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,-21947.217089795988,10226.201446816105,25217.122317633766
50688,-759,-10755,21235,-28928,2816,-18433,5440,8174,27066,44,1,17561,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,-19551.078655771707,-6182.734725246945,12111.99594257914
50689,-10996,25858,2803,-16896,9472,24063,10304,8686,31930,44,1,17586,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,15005.385918503282,-9788.17443955481,21827.39158895605
50690,27912,2813,-32523,-24319,-29185,-30722,13888,15342,-21830,44,1,17612,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,1021.2459061068221,-28543.995058528726,-32077.026746535405
50691,-2811,31235,-11019,2819,12542,4350,26176,30190,-1350,44,1,17637,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,14963.722538303922,-28755.76519347298,-7357.872174379159
50692,-24320,768,-2318,-28926,4602,-30465,-10688,11503,-582,44,1,17663,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,8394.23489994483,-1535.5775718779728,22904.239126530567
50693,-13056,29444,-26383,-32766,3064,30979,-21695,20976,19130,44,1,17689,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,-11225.540885568716,34804.967493305456,-19901.568546634087
50694,22526,-9987,-2835,-18173,-262,18185,9539,10225,22853,44,1,17714,2020-11-02 15:08:19,2020-11-02 15:08:49,1,D7:F2:3B:06:4D:C8,44,44,-3347.4271573960114,3518.024476110663,-24323.163963831143
